day,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
320,31.963,32.679,36.967,54.042,30.738,35.146,30.038,24.050,27.325,22.913,34.275,26.121,33.038,43.879,43.542,29.550,31.517,23.396,18.717,23.700,25.617,23.033,16.658,18.829,20.708,44.254,18.125,25.413,23.704,24.675,17.358,16.183,15.817,13.321,18.438,15.696,22.725,17.742,32.192,22.033,32.513,24.704,21.304,16.929,15.450,18.175,19.650,15.942,16.983,12.763,13.458,24.996,17.706,
321,33.458,33.119,33.504,49.854,36.533,36.188,32.271,30.788,25.904,14.975,28.900,46.371,38.575,46.977,31.921,26.846,34.388,29.575,26.258,23.029,21.283,21.892,17.829,12.958,20.554,48.183,10.304,22.363,20.854,22.971,17.883,15.654,16.688,13.221,17.275,15.867,27.196,18.683,29.575,27.554,17.392,15.892,22.075,16.604,16.613,14.113,22.092,12.421,17.850,16.163,17.983,23.725,19.900,
322,39.550,32.129,37.125,50.729,35.752,43.642,29.304,35.084,20.450,17.558,29.650,45.771,40.267,61.908,52.167,38.492,37.513,30.746,31.675,21.858,20.075,17.658,19.342,14.888,20.671,54.300,14.717,21.096,29.863,18.204,16.742,15.654,18.083,16.229,19.171,22.096,23.317,23.542,27.988,18.321,16.575,21.533,17.783,18.963,20.796,17.646,21.254,15.296,17.721,20.288,17.713,23.892,19.017,
323,43.342,34.267,36.875,50.746,32.475,44.958,32.467,29.425,24.954,38.318,30.138,40.967,48.435,47.983,45.554,41.121,41.500,32.463,21.075,21.008,22.971,22.979,17.796,16.442,12.463,51.975,21.750,26.558,21.775,25.542,18.596,19.025,16.558,13.708,17.117,16.096,20.883,24.121,24.583,13.392,17.350,24.017,16.792,19.050,16.767,18.738,27.333,20.154,21.838,17.371,19.604,18.900,16.067,
324,42.196,32.083,36.992,43.763,25.546,39.242,32.208,24.413,38.171,29.139,31.367,40.538,47.663,39.688,46.513,39.415,44.208,23.625,15.917,23.575,23.700,26.423,20.463,15.500,12.450,49.983,25.929,24.375,19.358,23.500,18.904,18.108,15.325,13.725,17.654,16.692,24.733,26.954,27.408,13.188,19.521,26.463,24.883,22.133,14.546,19.588,21.467,16.967,19.929,23.421,21.233,19.513,12.644,
325,35.258,31.138,38.821,43.092,31.321,43.638,28.758,43.463,31.279,40.885,31.438,27.050,34.946,54.975,39.700,36.738,47.463,28.458,15.325,24.267,21.838,25.454,17.521,15.525,15.546,38.017,29.475,28.642,16.013,20.429,20.846,16.813,15.192,13.367,15.513,20.092,26.150,24.717,21.350,13.723,14.404,18.904,21.071,22.583,17.896,20.938,20.154,22.992,19.092,25.821,22.013,19.300,12.756,
326,34.271,34.454,36.875,38.288,32.642,44.546,33.633,44.592,43.713,21.957,40.052,18.829,41.542,54.996,45.458,27.821,47.196,26.054,19.375,23.217,22.746,26.917,14.500,15.975,15.129,36.429,35.292,28.375,12.142,24.138,13.867,17.233,16.954,13.250,17.900,16.804,26.546,23.000,18.129,13.167,17.721,24.563,16.738,18.558,15.871,13.075,21.271,21.383,15.517,19.508,24.367,16.754,12.600,
327,35.188,37.375,35.221,33.854,29.404,45.763,33.204,32.160,22.242,33.842,37.742,26.063,48.846,50.210,37.217,38.425,39.925,26.633,23.167,24.438,19.129,27.521,15.167,18.846,15.238,44.167,34.775,29.750,29.388,18.563,17.779,17.779,14.042,14.250,20.238,16.038,23.258,20.683,23.496,19.463,22.033,25.238,19.571,16.496,15.725,19.079,21.096,34.367,14.238,20.038,19.288,18.208,14.656,
328,36.838,37.892,33.413,31.179,29.404,37.879,32.167,31.367,30.223,28.725,29.271,37.217,61.840,48.679,50.892,41.608,47.992,27.929,22.696,21.542,20.113,21.292,17.854,22.338,11.950,45.983,30.775,25.313,20.846,21.325,17.221,18.567,15.621,15.983,18.021,16.079,25.625,18.746,21.283,16.317,24.596,21.838,25.600,16.250,25.867,17.592,26.554,39.213,19.067,14.271,20.200,20.013,12.400,
329,43.454,33.846,33.650,39.783,27.692,44.475,35.404,23.242,35.633,20.642,28.367,41.813,52.056,55.279,47.038,27.867,50.383,29.767,24.508,19.142,20.733,19.650,17.554,13.471,11.879,38.621,26.363,24.229,20.146,18.821,18.563,23.992,18.088,13.275,16.667,17.067,26.979,20.117,23.492,15.717,17.729,19.967,20.100,17.404,20.242,17.900,18.029,49.508,21.300,21.733,20.683,15.621,20.189,
330,43.608,32.821,33.517,33.675,37.263,43.146,36.033,27.219,29.067,25.663,43.079,36.804,34.696,57.113,55.425,24.250,41.233,33.771,25.338,19.146,38.496,24.217,23.063,12.925,16.850,54.725,32.438,28.800,24.208,24.783,15.158,17.929,19.571,17.046,15.833,14.854,23.563,23.533,17.683,16.725,12.821,17.275,20.842,15.733,27.921,14.196,25.175,43.096,20.704,21.013,17.829,16.033,18.217,
331,44.408,32.121,30.225,34.479,34.500,48.171,35.913,31.100,33.383,39.913,39.529,40.296,32.208,43.958,54.775,31.633,34.158,25.896,24.229,21.488,31.167,32.742,15.675,11.883,15.458,60.692,28.163,21.854,26.875,37.646,18.058,18.304,15.183,13.579,29.008,17.638,22.367,16.325,20.533,16.717,12.604,21.163,23.204,14.708,23.413,14.858,17.842,43.354,16.071,16.871,16.683,17.946,16.578,
332,44.325,28.688,35.721,36.363,28.513,46.638,37.771,31.538,43.984,33.758,30.321,35.683,30.483,51.229,55.250,35.213,28.367,22.158,27.450,20.038,30.908,25.767,12.254,11.992,18.263,46.646,28.058,27.096,29.404,31.408,18.338,17.504,13.692,13.417,22.442,27.975,26.600,17.221,16.021,19.538,12.517,24.421,24.933,17.858,25.679,17.038,19.646,35.608,17.283,19.342,16.833,18.083,18.622,
333,43.471,31.733,39.796,38.875,35.150,47.117,37.425,46.079,37.458,42.079,32.796,29.279,43.433,56.500,39.008,27.350,23.713,20.875,28.575,21.867,36.898,24.858,12.888,14.917,15.596,78.525,22.121,23.858,32.750,31.404,20.113,17.792,12.863,13.713,22.196,12.929,19.479,17.804,18.379,18.129,23.125,16.279,26.492,21.396,35.733,18.217,23.600,41.821,23.338,20.338,17.563,17.333,26.583,
334,34.325,32.467,35.054,37.067,34.042,42.883,41.129,41.763,38.052,41.704,35.350,33.888,38.783,58.065,51.600,38.696,30.788,23.575,26.879,24.842,34.654,25.958,15.796,21.438,20.154,89.342,23.958,22.600,28.096,22.179,19.250,15.242,13.054,13.525,23.300,13.433,22.304,19.608,19.725,15.817,18.596,18.738,20.875,16.646,31.950,15.304,18.729,38.229,20.242,19.779,19.050,19.567,17.789,
335,38.963,32.821,40.575,41.463,26.333,46.679,36.588,47.729,39.121,27.669,23.871,34.467,42.988,44.304,40.554,33.783,37.733,28.825,25.675,19.479,36.633,24.321,19.317,17.304,17.642,115.333,29.033,28.500,23.406,22.929,18.625,15.554,10.921,16.333,16.983,14.208,21.179,16.371,22.758,22.592,16.804,22.929,18.475,13.517,28.696,12.438,18.163,31.288,13.417,14.029,18.613,21.775,16.889,
336,31.817,32.746,41.104,43.008,36.221,49.642,36.808,43.179,36.183,23.571,31.604,36.533,57.629,39.714,48.646,44.617,39.579,28.346,34.190,19.388,24.088,23.479,16.529,18.746,19.367,107.567,24.375,24.752,24.746,24.508,18.483,19.079,20.533,21.575,18.796,13.379,25.138,16.458,17.979,22.371,20.179,18.004,22.217,25.917,27.204,12.842,21.192,31.929,18.379,19.921,19.629,18.942,18.761,
337,35.183,29.488,37.088,44.500,32.029,82.404,39.183,51.119,41.671,20.669,27.233,35.360,56.192,59.864,53.846,40.273,46.713,28.246,21.242,19.042,27.917,27.867,15.746,18.608,16.783,87.450,31.192,27.267,25.592,29.346,15.808,19.217,14.600,14.421,17.958,17.388,25.217,18.067,22.300,15.292,19.083,18.492,24.667,32.600,21.858,12.213,20.017,28.108,19.988,17.292,18.150,24.563,14.250,
338,41.938,37.371,36.617,43.633,26.988,81.371,42.971,65.267,39.754,26.092,37.233,28.863,39.196,30.424,51.758,40.492,44.392,29.850,12.471,22.508,27.244,28.025,25.263,17.479,20.000,73.258,16.742,19.704,33.879,20.058,18.858,16.838,13.179,18.679,16.671,16.013,17.483,20.450,24.517,12.063,15.958,16.758,35.467,28.838,24.829,14.821,17.367,29.425,19.613,19.917,19.983,21.583,17.594,
339,45.058,32.700,38.479,41.642,25.163,79.975,38.813,57.463,39.879,37.546,34.650,35.850,40.396,52.560,46.942,38.508,45.892,30.392,12.621,21.050,30.883,28.183,16.213,17.988,21.188,62.929,27.563,26.225,26.871,23.296,18.796,16.613,15.983,14.213,18.188,16.004,15.896,30.967,25.263,12.008,17.254,25.758,40.558,27.913,22.642,18.575,17.858,31.504,17.238,15.192,15.375,28.267,20.967,
340,44.258,35.338,43.535,43.096,29.004,84.104,30.854,41.967,35.500,40.896,37.654,34.988,45.642,55.179,46.844,37.163,44.738,25.733,18.079,28.017,26.654,28.258,14.917,17.742,18.579,61.125,21.863,17.825,29.458,23.704,20.550,17.675,15.283,15.971,16.846,17.675,15.821,25.025,18.517,14.138,22.229,22.350,31.700,23.733,22.321,17.450,16.242,28.642,22.688,21.296,15.104,21.150,21.572,
341,33.054,37.742,41.148,40.946,31.288,73.696,31.121,42.371,37.843,44.913,37.817,37.792,51.625,49.121,45.803,33.108,37.158,28.125,21.454,37.758,49.368,29.063,10.388,18.017,15.671,63.583,29.017,13.800,26.488,22.554,22.833,17.850,12.200,17.671,24.592,16.967,18.704,24.175,17.375,19.438,20.408,19.450,38.821,18.246,23.996,17.658,20.592,29.508,17.354,16.150,14.583,18.796,17.389,
342,38.213,39.746,40.594,38.213,29.077,90.671,36.071,49.671,37.873,35.296,36.625,40.956,55.704,49.088,37.654,24.213,40.904,31.313,21.788,22.908,31.500,33.496,22.313,17.463,16.333,56.521,26.704,20.658,21.154,21.104,19.942,14.792,14.688,20.379,18.013,14.338,19.708,18.942,20.446,17.925,19.113,19.142,38.725,21.092,27.779,22.900,19.763,34.367,13.375,10.867,17.433,21.492,17.256,
343,41.819,37.808,38.625,48.763,28.208,97.229,39.358,48.058,40.217,25.371,41.608,37.619,53.713,46.883,50.813,31.383,41.679,30.117,13.488,18.079,32.450,42.887,15.150,17.642,16.946,43.604,21.083,22.994,36.271,19.738,19.767,16.700,14.758,19.879,18.771,13.117,20.633,21.271,23.883,15.983,18.975,25.754,40.692,20.704,26.767,26.942,23.504,35.183,11.717,18.704,21.571,29.163,22.639,
344,36.113,36.192,36.304,46.913,30.992,90.633,39.525,48.554,32.115,31.308,40.300,33.600,43.842,43.958,48.971,40.888,53.421,32.879,20.313,22.296,38.754,29.229,15.725,17.242,18.692,32.921,26.333,28.571,32.875,24.450,17.558,19.154,17.142,19.933,20.146,12.917,22.067,25.663,18.313,17.496,28.863,16.763,33.425,20.771,24.629,29.946,17.554,28.738,18.438,18.975,14.171,24.967,19.933,
345,44.342,35.625,36.288,44.821,33.038,83.000,38.175,39.646,30.938,34.367,43.650,37.383,44.558,42.942,34.138,40.921,39.325,34.317,18.688,24.267,35.053,27.488,14.867,16.696,15.463,47.696,44.329,33.408,30.508,23.033,16.692,20.129,15.533,18.033,18.838,12.221,25.842,23.046,17.842,24.800,20.929,10.808,28.496,16.538,27.854,28.608,14.517,35.367,20.608,20.458,20.175,15.329,19.256,
346,44.246,33.217,38.463,42.125,35.821,79.967,41.292,43.121,40.563,36.450,41.896,33.838,49.621,48.267,51.129,35.804,37.317,35.154,18.800,22.067,38.495,20.783,18.592,16.279,15.904,62.608,46.456,30.025,30.046,21.738,22.892,14.796,13.658,20.721,19.875,13.329,19.104,27.879,18.467,14.983,10.042,25.171,35.200,17.308,26.913,30.342,15.042,32.550,20.442,15.579,21.933,17.942,20.778,
347,44.129,35.225,39.029,41.017,39.375,89.338,34.692,47.654,41.388,39.313,40.467,31.367,49.433,52.713,52.408,34.629,22.825,29.192,19.908,34.554,39.017,24.713,16.738,19.654,15.413,94.325,52.671,23.567,31.229,26.933,29.158,21.167,15.058,15.792,24.088,17.300,22.758,18.083,19.338,14.546,27.858,29.800,27.817,14.971,24.229,22.188,20.967,31.592,23.421,20.213,20.696,17.071,23.106,
348,44.333,33.913,36.388,40.075,29.846,91.542,37.392,53.940,37.196,27.994,30.958,35.646,40.881,49.533,52.542,31.146,30.504,32.396,21.929,30.529,33.613,22.629,15.804,17.596,14.713,70.454,46.825,24.767,36.279,31.083,25.013,21.142,15.325,12.104,27.396,19.188,38.308,19.025,22.171,23.592,36.971,13.371,31.200,13.821,26.929,28.029,21.296,31.108,19.146,22.046,18.975,13.700,25.139,
349,41.600,26.904,31.867,43.888,31.638,82.071,35.054,71.733,38.829,32.413,30.775,37.271,46.950,46.954,40.333,13.188,39.850,32.633,26.138,19.688,31.192,19.317,18.250,16.700,19.904,79.821,35.821,30.575,35.404,29.567,20.467,22.729,14.021,18.183,25.004,18.821,28.221,18.625,18.446,16.192,30.933,15.392,35.642,19.783,28.958,27.238,23.683,30.842,18.575,20.871,19.750,19.725,26.039,
350,38.517,37.008,32.692,40.679,31.904,69.825,43.854,79.925,37.717,26.271,33.054,36.779,38.983,57.177,46.617,25.806,41.033,36.308,23.638,19.529,28.833,19.221,16.667,16.621,18.858,76.967,39.958,28.375,39.321,24.850,17.700,20.613,19.496,21.708,27.900,24.717,40.588,21.296,19.088,20.008,36.392,18.625,18.688,21.850,25.646,23.479,17.488,34.588,22.325,25.046,23.238,22.100,21.878,
351,41.596,37.838,28.767,40.763,31.169,65.658,37.192,75.875,43.150,25.908,37.192,37.113,51.404,53.988,35.817,32.846,39.954,30.083,21.088,22.833,32.404,22.675,15.404,16.358,17.600,76.642,36.271,29.683,39.400,30.408,17.050,20.158,16.821,19.529,29.148,21.025,35.092,22.129,19.896,18.075,37.050,22.663,22.450,20.725,29.100,24.092,20.167,30.833,22.842,40.683,21.363,19.788,21.700,
352,46.713,33.979,26.567,46.325,32.279,59.825,36.513,67.333,44.413,30.454,37.721,32.942,45.454,32.896,39.308,37.058,42.417,28.100,18.225,21.613,24.638,19.867,11.604,15.917,15.254,70.829,33.742,32.446,36.358,33.065,21.329,28.288,16.958,16.317,24.763,15.304,32.067,18.450,15.650,23.063,21.613,21.638,28.229,21.708,28.213,23.558,21.154,27.850,19.133,22.825,22.404,19.346,15.572,
353,41.758,38.521,39.558,57.771,31.746,51.088,19.496,50.329,35.029,31.604,42.275,40.704,53.967,54.021,42.588,32.521,44.013,33.550,12.450,25.313,39.048,19.496,18.396,14.617,25.917,58.829,31.163,27.396,35.258,39.754,21.725,27.725,17.221,13.463,16.250,16.742,28.046,20.383,20.354,17.229,24.821,21.796,26.433,18.033,24.567,20.413,18.929,29.438,24.979,15.746,22.250,19.708,23.533,
354,40.567,39.563,29.313,56.142,34.088,60.813,12.908,57.275,43.190,39.979,36.850,36.675,50.046,46.250,39.338,38.042,31.850,23.350,13.996,25.588,34.114,24.442,13.563,22.408,18.342,52.204,30.279,34.804,26.088,33.067,21.042,24.846,12.850,17.167,19.813,20.288,23.438,21.217,20.504,21.650,31.438,18.383,24.904,22.317,27.658,21.313,20.283,30.446,21.946,11.571,22.438,17.871,22.789,
355,42.171,37.188,29.329,53.938,29.542,58.000,26.913,53.388,40.588,40.742,31.771,59.179,49.108,54.644,38.029,35.992,28.288,29.408,17.413,24.354,40.963,24.083,11.933,20.621,19.617,62.413,24.679,28.133,36.317,33.638,18.746,17.500,17.392,9.654,24.396,21.938,23.471,24.850,21.688,19.621,31.042,24.029,19.917,16.867,27.167,27.867,22.746,30.500,21.600,22.642,18.946,20.692,23.100,
356,41.463,34.821,38.204,55.142,35.304,57.438,36.138,39.642,30.979,30.683,27.996,50.521,48.133,54.596,28.125,29.471,36.346,29.004,20.975,25.075,39.092,18.854,17.263,19.092,19.438,57.521,34.121,30.608,40.200,35.392,17.229,21.546,15.725,22.283,26.333,14.688,26.713,19.821,21.879,18.242,23.846,19.483,26.567,17.067,36.763,25.008,19.196,32.438,25.858,17.992,28.204,19.004,23.928,
357,36.175,34.704,60.396,51.521,36.204,47.804,35.056,44.808,34.592,15.213,42.404,49.533,52.488,46.879,37.867,28.954,42.471,28.817,22.308,23.542,28.542,18.721,13.454,18.275,23.642,53.025,30.367,26.871,27.179,35.946,17.583,20.692,15.200,18.838,24.813,20.392,24.346,18.804,18.875,22.271,23.791,23.454,28.979,18.071,37.263,23.338,22.888,29.867,23.088,17.888,27.542,16.904,22.972,
358,21.104,27.588,59.929,57.008,36.788,47.900,34.388,41.946,32.833,17.338,48.838,45.002,68.104,69.601,20.804,27.988,42.017,30.804,24.683,21.771,27.721,22.413,16.767,18.800,17.496,46.683,31.883,24.250,30.633,20.629,16.767,17.458,15.425,14.708,23.979,21.858,31.638,22.871,26.163,18.967,21.163,20.938,23.763,18.588,33.713,20.325,24.879,34.304,24.021,24.671,29.963,20.888,22.400,
359,35.529,31.871,60.471,54.154,30.438,55.858,29.417,34.483,29.704,7.042,44.146,44.192,54.936,29.336,26.458,31.992,36.338,29.488,26.475,16.938,28.517,19.250,16.096,16.321,15.083,38.263,32.404,26.271,27.063,22.125,18.113,21.325,16.138,17.033,22.242,22.154,25.571,19.050,18.100,16.363,21.888,20.296,24.729,20.688,33.204,23.079,13.071,33.404,18.088,19.929,28.863,18.900,20.311,
360,36.838,33.604,46.771,52.100,32.550,49.017,29.938,40.850,35.383,21.458,29.983,40.646,38.505,38.942,29.925,19.108,33.688,26.167,21.446,21.813,30.050,15.721,16.858,14.583,18.692,38.925,32.354,25.788,29.896,18.254,16.921,15.233,18.079,16.154,24.196,21.925,32.979,18.900,13.300,18.229,25.100,19.450,19.450,20.729,33.663,19.421,16.033,33.263,21.317,23.267,26.925,17.938,17.706,
361,36.188,31.838,45.854,52.038,32.117,63.450,24.654,43.788,33.823,33.658,28.583,37.325,38.775,57.425,36.025,28.796,38.221,23.658,20.425,20.108,28.554,22.292,17.196,18.204,19.171,52.358,37.396,26.146,36.379,32.658,32.304,17.004,13.721,18.500,23.404,25.604,17.679,25.933,18.263,17.854,28.879,24.983,22.213,18.208,34.771,21.929,16.338,31.806,25.971,23.438,23.658,17.879,30.339,
362,37.717,36.708,40.313,52.408,29.129,61.179,26.946,45.104,36.238,24.900,79.183,45.071,44.325,47.438,42.608,31.842,26.558,25.892,25.392,21.796,26.563,21.504,13.725,17.767,21.004,47.542,35.196,21.863,46.029,23.560,13.675,15.779,13.079,14.171,25.738,28.838,27.571,17.746,18.379,17.942,24.300,23.808,25.408,17.788,29.313,24.379,21.554,37.250,24.325,21.696,22.679,19.338,45.411,
363,29.946,32.492,42.079,54.083,29.008,67.067,33.642,52.317,43.771,21.279,80.363,50.517,46.154,50.796,44.758,32.096,30.204,28.438,28.008,23.742,27.917,17.942,16.721,17.504,23.133,48.700,45.208,20.333,62.504,26.333,11.533,18.921,16.783,24.338,17.979,54.975,38.067,20.858,19.092,15.263,27.225,29.529,27.096,18.950,23.925,17.625,22.096,35.567,20.171,19.075,28.596,20.008,39.861,
364,33.454,33.879,46.500,43.008,28.100,53.417,40.804,55.433,40.765,7.479,72.542,43.654,48.000,58.188,48.692,27.779,34.042,30.783,21.913,21.950,22.746,17.854,17.008,17.583,22.433,49.083,48.325,28.842,57.438,16.021,20.988,15.854,20.142,23.654,17.067,60.117,37.642,19.550,18.629,19.742,32.829,33.558,27.892,21.463,30.808,23.313,21.563,41.246,21.146,20.492,24.950,20.613,39.456,
365,36.992,36.258,44.867,42.279,30.850,53.596,33.563,42.738,32.523,12.538,64.577,36.392,45.325,56.896,42.288,27.554,33.971,31.613,16.475,20.388,37.967,22.250,15.821,21.529,23.313,49.625,59.779,31.046,62.033,15.029,14.129,17.033,16.304,15.050,16.017,49.975,27.679,22.038,19.658,14.992,33.617,32.546,23.546,17.167,26.583,20.900,20.525,50.408,22.600,21.554,23.825,18.558,28.411,
366,,,41.392,,,,32.717,,,,60.071,,,,44.129,,,,17.325,,,,15.913,,,,103.229,,,,13.808,,,,17.779,,,,22.488,,,,28.833,,,,18.583,,,,24.875,,,
Notes:
1970-2023 Little Goose Daily Average Outflow (KCFS)
Generated 27 Mar 2023 15:21:26 PDT. DART Columbia Basin Conditions All Years www.cbr.washington.edu/dart/query/basin_conditions_hist.

"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2023). Columbia Basin Conditions All Years. Available from https://www.cbr.washington.edu/dart/query/basin_conditions_hist."
