day,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1,,52.229,28.729,47.142,36.171,19.779,62.229,40.321,43.175,56.033,50.717,25.650,30.479,28.704,21.088,18.283,30.379,16.088,18.217,18.083,18.350,53.571,178.100,26.121,50.388,22.858,19.100,19.121,17.138,15.663,21.463,62.817,27.325,22.488,17.213,20.083,26.292,31.971,22.200,18.538,25.954,23.013,21.221,44.546,21.483,22.204,21.738,20.833,26.894
2,,53.150,21.892,44.958,45.183,24.367,65.079,39.325,42.175,52.721,43.329,21.646,36.808,24.575,21.638,19.458,28.146,16.517,16.788,14.896,15.871,56.763,213.438,24.783,48.646,21.079,14.213,18.033,14.563,17.263,20.013,73.863,26.621,22.450,22.242,15.950,27.117,28.704,27.025,19.642,23.938,23.350,16.983,42.388,21.133,22.075,26.696,21.150,31.439
3,,51.967,35.321,43.633,24.689,25.188,64.858,42.304,45.133,56.371,33.779,30.625,34.975,20.417,21.171,21.196,31.367,23.717,16.367,17.613,15.813,62.675,195.396,27.196,40.613,25.988,14.504,22.750,16.575,17.583,23.029,55.525,28.617,19.450,28.554,19.138,33.004,32.933,23.250,18.817,24.488,22.817,21.613,35.725,19.625,22.229,23.125,18.104,22.621
4,,53.054,38.525,43.708,34.767,31.908,65.575,47.117,45.871,50.783,46.471,37.742,27.125,24.900,26.908,21.967,29.050,25.788,19.550,18.658,18.783,66.679,171.779,26.358,36.321,30.433,16.200,25.567,20.688,18.725,18.875,52.546,31.621,24.113,25.475,22.742,28.054,30.713,21.925,22.675,28.229,20.546,22.242,38.204,19.533,22.208,28.433,19.663,26.389
5,,51.558,38.346,43.654,36.975,25.379,55.492,42.221,48.533,57.071,44.600,28.525,31.617,27.917,20.933,23.196,29.825,17.300,20.863,20.746,17.721,55.900,138.600,22.888,36.404,31.296,15.775,22.063,16.346,23.383,18.704,42.029,33.867,20.763,20.746,24.363,30.554,25.988,23.008,17.592,27.300,24.563,24.188,37.842,20.038,20.542,28.821,23.538,23.389
6,,52.538,35.908,43.529,39.833,15.304,51.854,38.725,56.525,62.417,41.500,29.821,38.104,25.742,23.325,23.529,26.379,17.475,20.567,26.754,15.308,51.308,105.696,28.083,39.000,29.996,15.113,27.850,21.183,30.725,24.396,44.296,31.225,24.721,27.517,30.067,24.796,24.054,16.921,18.733,31.242,26.592,25.688,36.542,19.108,20.558,29.729,20.513,24.989
7,,53.275,39.850,43.221,40.333,24.096,53.825,36.713,66.671,59.367,41.842,28.671,38.296,31.942,23.267,21.204,27.950,22.254,15.742,17.550,16.588,50.617,78.321,32.275,43.496,34.538,15.783,22.379,19.467,30.258,30.725,40.496,32.679,21.429,25.367,31.275,25.954,23.092,25.350,22.263,37.904,27.104,22.950,33.842,22.354,19.533,25.733,25.388,24.350
8,,45.688,29.954,42.300,53.583,37.925,54.563,43.721,76.204,61.292,49.725,28.596,33.354,28.017,22.350,20.833,28.154,22.225,15.804,25.700,20.196,54.679,80.358,30.225,48.392,30.454,15.892,33.354,18.033,21.846,14.696,29.308,31.000,27.150,46.283,30.200,25.933,26.750,30.746,20.521,38.708,26.571,21.546,39.967,21.096,22.917,24.804,24.642,26.694
9,,57.663,28.279,43.421,35.363,37.317,48.150,43.013,78.838,63.813,52.475,29.371,30.588,27.208,31.579,27.567,28.021,27.942,15.517,22.963,22.146,45.083,86.271,30.308,47.017,37.263,15.188,35.313,18.675,20.963,13.413,32.821,39.367,23.563,59.013,26.717,25.579,26.079,27.096,19.292,36.429,24.571,21.067,40.800,21.042,22.629,27.121,27.942,23.050
10,,47.650,27.179,50.296,39.063,39.579,37.813,37.833,85.654,57.492,44.242,26.908,32.317,16.908,26.871,29.254,26.075,23.206,14.629,23.200,19.121,61.063,91.621,33.213,43.904,28.342,17.079,38.271,19.133,20.708,21.663,39.325,30.400,25.313,44.138,26.758,30.396,24.300,22.658,15.496,33.479,23.463,29.100,46.750,22.350,23.633,24.238,24.129,24.861
11,,61.221,31.750,48.488,23.408,35.738,38.975,32.392,66.671,59.779,54.046,27.204,26.838,25.608,24.033,27.908,29.817,24.167,26.771,20.675,29.046,54.950,81.329,31.017,49.625,37.233,16.592,28.088,18.421,17.358,21.046,53.838,37.179,23.542,40.133,22.425,30.679,23.479,31.092,18.658,33.554,26.350,31.283,50.929,19.475,20.400,24.879,28.554,27.289
12,,55.063,34.392,48.275,29.879,37.825,40.225,45.046,74.479,57.208,37.675,28.638,34.550,26.679,37.079,25.454,29.488,19.383,27.579,23.746,33.758,56.563,83.500,25.825,53.125,37.488,20.929,29.575,14.758,24.838,21.358,44.404,39.775,26.938,36.888,26.946,29.092,24.717,29.329,24.413,30.883,23.733,26.204,50.150,20.771,20.913,26.992,25.158,26.983
13,,53.021,33.617,47.563,24.150,24.883,43.221,38.963,66.583,57.538,46.463,29.013,31.488,28.650,31.383,23.871,27.521,20.346,28.204,21.021,36.083,57.458,74.967,30.658,50.233,40.246,20.500,24.846,16.042,25.663,25.158,48.288,36.508,24.004,43.746,25.771,31.250,27.025,22.975,23.092,27.621,19.079,25.338,56.575,20.354,23.671,29.721,27.704,26.872
14,,47.396,35.663,51.208,22.363,23.588,50.550,34.733,61.808,61.075,51.042,25.313,29.588,21.871,31.175,21.150,31.454,23.517,19.071,23.288,41.642,56.058,66.738,29.575,55.163,33.883,15.700,19.629,17.179,23.867,35.804,43.038,37.600,21.896,45.142,22.263,29.325,22.442,27.367,24.900,31.917,25.738,25.938,52.896,20.650,22.658,33.004,25.004,28.011
15,,54.788,28.875,50.525,30.146,39.033,47.875,31.200,50.913,56.521,37.046,28.263,33.408,22.367,31.188,22.238,36.583,24.350,19.429,25.983,55.733,53.125,65.008,30.688,54.321,32.583,16.846,31.679,20.192,20.496,22.613,38.825,32.150,24.571,42.900,23.163,40.725,23.758,27.963,21.888,30.150,27.067,30.088,55.096,19.600,21.679,33.108,23.279,30.539
16,,69.250,24.888,52.013,37.992,40.221,45.046,33.633,45.400,55.358,49.458,29.242,40.606,20.829,29.038,24.633,43.717,22.154,18.583,20.621,51.167,59.096,71.225,31.838,63.350,35.250,19.471,25.717,20.946,24.271,20.250,42.558,34.858,25.308,41.971,25.058,49.471,20.300,25.313,23.183,30.413,24.425,29.263,49.442,19.392,21.192,31.550,26.588,27.556
17,,81.971,27.208,52.675,29.700,37.375,28.829,33.646,55.925,59.775,46.529,26.925,25.892,20.704,31.233,24.408,39.700,21.696,15.650,26.200,48.367,63.596,69.229,31.888,57.079,35.646,21.604,27.488,24.400,21.942,16.042,33.717,34.817,24.350,38.054,26.600,86.696,23.296,25.442,21.271,30.704,24.271,27.967,47.713,22.371,24.379,23.325,26.825,31.656
18,,78.696,28.300,62.354,36.979,40.208,22.646,37.396,50.054,58.883,46.379,28.229,30.242,19.688,29.058,28.242,35.021,21.138,20.825,27.638,39.896,57.833,60.542,26.288,57.629,44.938,29.742,29.350,24.504,22.538,22.725,40.217,35.271,28.308,40.100,28.354,94.946,30.092,25.408,21.442,32.175,24.908,22.167,49.092,20.354,21.175,27.821,25.808,31.563
19,,75.688,40.067,62.500,37.742,38.946,27.242,35.367,51.304,56.413,46.829,35.408,28.988,22.813,29.267,28.746,33.383,18.471,22.458,25.488,31.450,56.229,64.813,33.617,58.879,42.004,23.333,22.117,18.579,24.121,29.808,34.146,29.846,22.096,35.571,21.963,72.004,27.179,21.088,20.471,38.750,27.229,22.071,53.450,20.138,16.888,27.750,28.229,30.300
20,,71.421,35.750,46.292,35.929,31.783,20.579,39.525,50.171,57.029,37.088,34.533,29.904,25.829,36.254,25.854,34.788,20.200,17.858,23.471,30.758,55.650,67.008,35.988,56.383,38.829,23.396,19.433,19.104,27.933,33.575,39.863,18.383,20.533,36.408,23.546,69.396,31.529,17.150,20.283,43.013,26.213,27.617,52.929,19.988,19.738,24.904,28.000,26.017
21,,66.383,36.771,58.004,21.817,27.700,25.242,43.833,49.958,51.967,48.842,37.775,30.358,25.471,38.775,28.129,34.367,20.267,22.171,23.379,31.996,45.325,73.704,36.888,57.483,39.121,17.842,23.471,16.288,19.588,26.713,37.742,20.713,22.392,35.563,26.063,64.396,30.633,23.600,19.800,41.163,29.633,21.025,47.500,22.767,19.650,25.788,31.271,24.250
22,,65.971,31.021,53.904,36.933,35.883,29.517,47.117,52.225,42.317,50.350,41.350,29.346,23.575,31.196,23.892,32.850,22.200,20.400,23.467,28.938,57.300,64.046,38.238,62.296,33.250,21.871,28.558,26.192,17.079,25.963,35.588,33.729,25.071,33.383,24.933,67.621,31.363,22.354,16.938,35.938,28.383,29.417,51.396,25.046,19.967,27.038,31.925,24.312
23,,64.517,20.192,49.354,31.904,36.979,29.308,42.117,45.213,52.900,40.763,37.196,30.667,21.300,30.963,26.442,39.654,18.604,22.308,19.004,28.363,52.125,64.292,36.900,54.283,35.621,26.058,27.258,22.217,21.667,24.183,33.179,29.658,21.096,35.629,23.583,62.654,33.921,21.517,21.404,33.438,29.558,27.075,46.342,23.796,24.092,25.283,30.804,22.189
24,,65.121,24.854,52.975,34.850,36.117,25.208,41.392,54.363,56.079,47.021,37.208,27.258,19.958,32.029,27.446,29.442,18.367,21.879,19.254,28.958,51.004,69.288,35.913,60.146,36.900,20.700,27.717,23.471,17.717,29.292,40.563,26.733,23.292,32.054,26.529,64.263,31.542,20.838,19.271,36.813,38.600,29.138,46.167,25.879,26.333,28.250,29.554,26.356
25,,63.800,38.179,49.154,38.125,33.821,22.317,57.829,52.038,57.671,45.917,36.879,20.500,19.117,32.213,25.971,40.321,19.333,23.304,22.883,22.692,49.354,68.413,35.238,56.358,41.088,21.000,29.929,22.517,17.429,29.596,37.479,26.408,24.854,30.175,24.579,61.417,33.204,20.592,19.538,34.325,34.267,27.242,44.946,23.696,26.758,29.817,33.229,25.417
26,,63.800,34.150,49.867,34.375,31.313,33.896,48.383,48.646,77.167,33.508,34.325,20.208,21.883,27.263,27.588,26.242,20.129,20.792,20.475,20.538,46.654,75.521,38.217,55.567,38.192,19.704,25.158,20.167,20.254,28.433,41.413,22.700,24.458,35.842,24.633,63.050,31.296,22.804,17.800,37.408,34.013,27.721,46.883,25.492,24.446,33.017,30.104,26.772
27,,62.571,37.913,47.463,36.196,27.617,30.550,49.158,53.083,74.329,40.821,40.150,18.304,21.379,29.338,22.033,30.142,19.208,22.013,24.667,21.429,50.725,79.800,41.183,52.283,35.550,25.938,24.063,27.313,24.163,32.842,36.913,21.554,19.992,39.342,27.188,57.254,32.183,23.496,18.796,36.388,33.067,30.971,42.683,21.858,28.288,30.050,32.154,25.033
28,,60.367,34.283,44.792,32.921,33.617,37.892,48.383,53.079,64.042,47.729,28.417,24.871,21.292,22.267,21.367,32.258,18.271,24.033,24.917,21.779,42.129,73.283,42.071,51.129,36.746,25.446,23.458,42.896,29.392,32.958,34.371,15.879,30.333,26.358,26.467,49.925,32.842,27.613,19.892,38.554,31.608,26.771,49.442,22.438,33.267,26.908,31.771,23.983
29,,63.575,34.638,42.063,40.304,40.792,37.333,52.488,58.525,66.733,45.138,31.738,25.600,23.383,25.154,20.983,33.146,27.404,21.683,19.988,29.158,55.767,73.479,40.392,50.313,34.392,32.075,31.779,44.921,26.767,28.575,33.475,29.600,19.638,31.250,21.258,55.788,32.933,24.475,16.167,41.558,33.704,28.767,43.733,20.458,31.158,28.754,26.700,26.872
30,,62.071,23.908,42.346,39.375,44.992,38.708,48.008,55.508,67.179,42.771,30.883,28.183,19.038,21.471,24.292,32.575,23.508,22.875,11.308,23.758,50.463,83.296,42.783,52.188,33.792,25.558,27.746,40.725,38.208,24.950,36.379,21.171,28.717,29.579,23.921,49.017,31.692,24.488,19.950,36.938,34.058,33.888,46.850,27.117,35.642,25.658,28.654,28.522
31,,63.800,25.725,42.704,42.621,35.242,38.446,45.733,58.267,63.404,42.021,44.067,25.379,19.475,24.333,22.596,28.763,26.733,21.904,21.575,24.033,47.192,86.258,43.029,51.225,36.117,20.179,25.829,54.650,34.633,27.933,43.358,28.438,24.500,26.292,24.054,52.017,30.513,28.258,20.246,39.729,35.663,30.308,45.846,22.317,34.013,26.150,26.208,27.178
32,,59.738,25.454,41.233,39.875,38.433,34.104,37.925,52.358,60.096,46.958,52.779,24.579,20.613,27.233,29.121,25.783,23.117,24.083,18.033,47.646,43.658,108.579,42.508,55.063,40.000,22.179,22.108,72.450,27.433,27.900,42.163,28.379,22.025,26.808,27.533,50.467,29.033,27.358,20.788,38.246,34.304,29.292,48.433,21.750,32.425,21.617,29.279,26.028
33,,63.150,33.517,43.075,39.413,30.754,37.433,43.525,56.008,60.638,41.813,43.429,27.579,22.138,27.921,25.396,25.729,20.071,26.188,13.667,73.725,45.175,113.817,41.538,47.642,39.233,25.558,30.150,68.954,25.550,26.938,47.763,29.254,24.500,23.096,29.875,42.779,32.708,29.700,18.138,36.321,28.650,28.450,43.983,20.746,34.325,24.883,27.471,27.678
34,,62.963,32.979,41.517,30.275,22.942,47.758,46.304,55.588,51.950,43.608,47.117,28.004,19.221,38.163,20.450,22.533,20.646,21.808,16.142,76.550,50.583,101.967,35.608,46.608,49.854,19.954,27.625,58.467,24.833,24.892,50.825,25.871,19.654,28.808,26.138,38.363,31.083,25.617,21.063,39.629,26.704,32.500,54.363,22.867,35.221,20.838,27.608,26.822
35,,62.854,27.413,38.517,21.704,24.279,39.179,49.592,46.958,56.525,45.556,49.888,27.338,20.288,31.513,14.183,21.746,24.750,19.758,15.796,59.008,41.354,103.917,40.188,48.654,41.513,17.075,30.904,51.129,27.808,26.813,50.117,21.458,23.288,25.904,24.121,36.908,30.796,31.029,20.308,38.213,23.679,30.054,63.246,34.338,38.238,25.058,27.846,30.761
36,,60.654,25.504,43.829,20.375,33.717,31.058,53.617,39.267,53.067,42.617,51.867,28.979,18.771,35.825,19.617,25.158,26.533,21.554,15.888,52.017,44.717,100.513,41.813,45.513,39.933,17.288,35.963,38.725,23.425,25.488,58.688,21.246,23.175,23.617,20.046,39.167,30.258,30.042,18.371,39.683,25.954,34.554,88.800,28.738,28.454,25.579,24.488,26.717
37,,56.550,19.196,44.367,28.800,29.175,40.846,40.558,35.346,55.075,35.583,44.683,26.346,16.104,34.229,30.204,26.525,27.554,21.604,18.175,49.667,52.025,102.542,36.246,38.467,42.858,18.483,33.746,40.354,28.113,21.000,51.221,17.038,24.121,23.363,27.938,36.200,31.229,28.475,24.846,41.971,19.892,33.163,86.871,28.396,35.642,26.250,23.408,28.106
38,,54.850,31.371,50.217,30.042,29.888,30.658,45.850,47.104,47.825,33.279,38.567,26.279,18.717,30.783,26.408,23.971,21.529,17.904,18.913,42.442,87.542,87.825,39.588,53.779,33.954,21.821,38.700,35.654,25.121,25.579,53.038,24.129,24.583,28.525,32.592,44.883,33.158,27.321,20.321,46.471,24.233,39.500,75.425,29.504,56.588,23.596,25.621,27.422
39,,55.142,29.808,54.642,32.171,33.150,17.633,47.750,37.888,52.104,44.038,44.067,25.288,19.108,31.888,21.217,26.263,17.083,17.083,34.417,44.871,164.625,91.588,41.233,48.104,37.425,22.696,33.613,36.567,21.308,20.696,42.779,19.475,24.121,19.725,25.704,40.088,25.079,29.838,18.758,56.025,22.513,38.558,71.038,29.046,70.338,24.767,25.433,26.961
40,,57.083,32.075,58.396,27.275,33.846,32.942,45.496,40.838,42.158,40.029,37.200,29.833,17.729,32.896,25.658,26.925,16.112,22.900,28.738,42.788,178.813,92.079,37.033,50.625,39.000,24.579,21.163,33.342,21.454,20.354,48.446,18.133,24.621,29.575,32.542,42.217,31.783,29.817,17.867,69.188,21.629,40.104,68.846,23.500,51.088,23.138,27.454,27.311
41,,61.250,29.054,59.613,29.038,18.433,28.921,48.054,44.554,48.500,36.188,43.433,33.313,18.300,29.992,22.438,23.917,16.525,19.183,25.583,39.571,137.204,82.396,41.875,47.442,39.279,21.783,23.513,23.783,25.525,18.683,50.117,25.354,17.779,33.096,23.542,39.225,29.008,25.142,21.279,87.671,21.617,61.842,63.454,25.238,43.979,24.221,26.563,26.200
42,,46.542,26.704,57.629,28.796,27.792,37.625,48.904,42.800,48.271,41.633,38.963,31.542,25.096,26.842,22.383,22.179,20.104,18.254,19.042,38.433,108.588,82.967,41.775,48.158,44.179,17.938,28.300,33.604,24.658,20.704,49.621,22.150,26.221,25.442,19.250,47.800,30.525,31.371,22.863,84.433,23.558,72.933,59.729,25.258,40.813,25.329,23.792,24.256
43,,60.079,26.146,61.996,30.450,27.092,34.892,36.517,41.883,52.138,38.892,39.338,33.208,23.900,18.354,34.358,25.450,20.300,21.692,19.046,39.183,88.792,84.971,41.921,52.104,34.458,17.579,32.504,27.063,26.067,15.100,50.575,25.204,26.042,27.950,22.892,37.625,28.625,27.092,21.242,77.904,24.017,71.179,56.050,27.683,37.792,24.971,24.692,25.389
44,,63.350,20.021,57.333,47.846,28.917,21.896,47.954,40.675,60.075,46.117,40.267,35.033,25.729,19.263,34.121,24.500,21.238,19.471,19.654,41.467,90.013,90.396,42.154,47.808,32.508,21.108,38.113,30.021,25.963,20.171,47.046,33.821,29.558,30.658,20.838,41.854,31.146,28.958,27.004,70.146,27.700,65.942,56.542,25.929,39.508,23.938,24.392,21.950
45,,64.904,20.342,51.125,51.179,34.813,22.738,39.475,46.988,50.221,52.813,39.167,38.404,22.904,20.196,39.967,25.988,22.088,18.913,18.858,38.596,89.871,90.458,42.388,41.258,38.746,28.875,40.525,26.613,28.296,21.563,47.150,35.283,26.771,23.963,20.258,45.663,30.375,25.292,32.088,69.550,27.338,59.863,51.438,26.250,36.821,22.946,25.608,24.611
46,,64.783,27.183,49.046,52.117,37.758,28.804,46.867,49.204,61.417,39.288,28.813,37.325,21.321,19.029,40.846,25.696,27.408,18.696,18.838,38.708,87.563,95.088,42.613,52.733,50.704,29.625,29.121,25.075,23.204,17.671,47.238,30.575,27.829,19.787,20.892,52.725,32.200,30.550,39.704,69.825,35.146,56.913,55.975,25.513,37.667,22.263,29.800,21.622
47,,65.296,18.042,55.113,40.079,27.838,31.983,69.967,49.496,59.413,47.754,41.504,38.896,21.525,14.054,35.508,30.346,15.596,23.271,22.796,42.688,77.333,99.721,42.525,51.842,50.967,23.729,18.208,24.725,22.988,20.233,41.008,45.467,25.333,19.830,23.413,50.296,32.650,29.392,33.642,66.050,56.017,60.738,54.717,28.075,32.892,24.496,25.008,24.983
48,22.167,64.729,19.325,47.296,43.554,17.863,63.442,87.838,57.088,56.329,38.671,57.371,39.758,25.404,19.496,35.513,35.213,15.858,32.583,22.646,39.396,88.996,98.017,40.663,44.929,57.450,20.583,18.771,27.775,29.550,20.571,41.125,42.342,22.979,23.479,24.975,59.713,27.221,26.779,38.538,62.896,58.342,77.833,60.633,25.392,34.138,22.608,26.583,24.311
49,26.358,66.775,25.142,45.650,29.325,21.583,62.121,94.363,57.438,48.304,42.496,65.354,36.375,23.583,19.617,32.679,35.617,20.888,23.817,19.433,34.900,102.746,97.738,41.817,48.946,46.733,18.025,24.375,24.079,25.042,19.738,40.450,35.271,24.617,22.004,25.104,52.938,29.896,28.213,33.233,57.421,56.417,72.483,65.008,26.175,32.758,24.958,27.567,24.017
50,51.325,63.054,30.992,46.817,35.150,30.038,59.442,91.063,92.388,48.696,43.225,74.171,26.008,26.996,15.058,33.875,37.725,20.029,25.308,24.742,43.879,124.917,101.925,39.750,50.054,32.275,19.663,29.008,26.479,40.129,16.888,39.325,38.929,24.396,28.196,26.000,52.658,29.954,27.863,34.142,53.104,56.279,77.250,56.729,29.642,30.096,26.096,23.979,23.294
51,48.792,62.021,21.358,44.133,31.867,35.179,73.896,96.225,80.388,48.017,44.225,80.979,28.863,21.888,17.375,30.483,32.225,23.496,19.121,23.713,44.546,123.796,104.913,42.475,50.529,36.608,19.233,32.892,27.025,35.942,20.050,42.825,33.963,28.933,25.071,26.017,46.367,33.683,30.879,37.275,53.946,59.213,77.571,54.358,28.304,29.817,26.417,22.171,21.389
52,66.500,61.663,15.246,45.696,39.325,41.996,69.067,100.913,85.638,51.804,50.125,75.496,26.421,19.921,20.917,30.904,40.900,32.146,23.758,22.196,59.621,131.879,104.067,43.167,54.383,32.233,17.521,27.879,34.054,37.083,18.513,43.429,43.692,25.371,23.142,28.213,49.233,29.750,23.821,31.217,48.704,51.829,80.025,54.192,27.121,27.000,21.425,21.729,27.133
53,62.775,62.079,25.821,42.488,35.738,53.271,62.613,114.729,76.713,49.063,39.438,81.346,24.188,19.483,26.363,31.071,40.513,38.279,18.404,19.729,54.496,122.350,99.658,42.154,52.788,44.563,16.729,27.113,32.679,32.854,21.017,39.575,30.467,29.038,20.950,25.650,51.460,36.829,26.692,30.842,47.775,44.975,95.300,50.342,30.350,23.613,23.329,23.321,26.944
54,58.600,59.846,23.079,42.704,40.746,34.092,61.483,131.213,78.654,36.792,39.042,89.904,25.217,21.817,28.442,30.196,40.858,32.538,24.083,21.417,51.846,115.763,94.833,35.363,50.808,42.142,18.146,19.683,34.204,36.708,17.025,38.942,37.063,24.696,27.396,28.450,44.317,61.154,23.667,29.646,48.067,50.338,93.875,52.775,25.829,26.779,31.205,23.771,24.956
55,44.188,60.767,19.471,42.500,33.238,31.171,57.829,139.642,82.904,52.096,33.117,138.129,25.229,21.717,27.425,28.838,38.638,36.213,23.217,24.129,47.600,114.071,87.725,34.875,64.225,44.663,19.517,32.083,36.538,32.417,17.321,37.708,34.463,22.833,23.433,20.792,44.596,58.050,25.104,30.171,44.692,37.995,88.375,49.713,27.433,24.825,35.988,20.596,26.289
56,45.417,57.779,25.496,41.829,31.704,37.038,59.650,119.492,80.800,37.871,42.863,157.571,26.700,24.333,31.058,29.121,36.567,33.221,25.429,20.942,46.167,108.296,90.192,47.288,78.054,50.950,19.242,32.579,32.333,31.988,19.900,34.679,29.954,23.154,38.229,22.271,47.438,38.754,25.929,29.821,37.696,40.811,80.650,52.071,31.138,27.967,27.200,21.458,24.939
57,50.050,62.367,23.792,48.738,38.179,35.779,58.258,109.171,88.992,34.721,40.254,150.425,21.658,21.750,33.804,32.575,34.483,35.138,25.758,20.867,47.900,95.329,89.458,40.888,75.513,50.525,18.946,37.554,25.317,34.350,16.208,36.296,32.404,26.213,38.900,23.929,41.238,41.913,28.317,30.179,43.642,36.350,83.650,49.650,28.921,26.013,30.342,20.767,23.978
58,53.842,62.142,15.604,50.171,41.208,25.517,51.404,99.825,87.596,48.200,53.096,145.817,22.404,21.629,34.996,34.700,32.758,39.283,25.517,16.454,49.363,101.433,90.229,34.417,78.067,44.438,19.213,40.613,22.050,37.725,17.233,38.242,33.804,28.138,36.813,20.092,44.425,37.550,27.396,33.842,39.508,38.242,70.604,45.083,29.946,23.675,22.569,18.379,20.489
59,53.950,68.829,25.079,58.658,41.113,26.288,46.500,97.194,88.338,45.779,49.604,148.729,20.438,17.363,36.596,33.183,29.788,39.996,21.167,18.408,54.204,102.233,89.775,34.088,79.896,60.808,20.225,31.525,30.642,37.071,21.438,39.817,24.588,29.779,34.542,19.763,45.746,38.946,18.779,40.742,39.654,44.313,74.796,53.446,32.404,22.946,27.842,20.858,25.489
60,51.492,71.700,22.808,51.300,39.667,39.233,44.746,103.104,87.367,42.054,41.088,137.779,20.192,20.413,35.129,29.850,30.971,35.163,18.958,21.413,48.696,99.725,90.263,49.088,94.929,63.029,12.396,25.417,28.488,27.088,16.833,50.871,29.550,30.029,34.229,22.117,55.179,43.696,27.150,41.717,38.354,42.188,69.542,53.363,34.871,21.996,32.842,24.021,21.133
61,52.325,73.104,24.379,58.096,36.933,41.696,37.117,99.717,81.146,45.342,38.546,138.767,21.117,22.442,29.604,32.871,30.117,38.338,23.050,22.004,45.075,98.258,93.963,36.204,94.075,61.779,14.583,23.888,20.833,33.429,21.142,43.979,25.704,25.688,27.317,21.546,48.388,38.383,28.321,40.871,36.196,36.821,67.308,51.533,34.292,25.754,38.613,42.796,27.767
62,64.354,71.208,25.300,44.558,43.938,38.688,40.517,100.504,82.998,45.871,39.350,137.346,22.050,24.950,21.925,25.054,23.983,38.663,22.154,33.883,47.179,95.729,88.088,34.854,87.679,58.508,14.879,22.450,23.363,35.846,21.075,35.892,29.750,32.204,41.783,22.796,52.929,34.904,30.250,47.075,33.288,40.888,69.238,43.454,35.225,27.154,38.796,46.542,21.956
63,63.229,69.342,30.917,54.583,33.283,24.650,44.421,110.404,91.546,49.842,42.958,132.363,27.342,25.858,29.246,29.788,30.563,42.363,23.108,34.233,45.125,95.383,90.133,34.371,86.342,57.654,16.613,23.275,28.925,30.013,14.808,48.000,23.463,33.467,50.075,22.675,59.246,38.117,36.213,68.421,38.363,34.596,67.246,46.508,35.179,26.442,42.396,48.692,23.167
64,65.533,63.825,27.000,44.108,34.738,32.375,32.029,111.246,101.788,45.250,37.550,126.663,30.371,28.113,31.175,35.033,34.375,39.296,18.596,36.050,40.613,95.788,83.329,48.429,81.154,55.125,17.283,26.813,30.546,34.458,18.725,44.750,27.675,38.542,35.658,25.725,49.125,39.213,34.179,68.492,30.083,39.938,76.338,45.321,37.563,27.863,40.600,43.858,22.105
65,63.783,58.408,23.229,41.304,45.271,38.504,43.733,108.371,114.621,44.946,42.854,134.833,28.100,30.333,29.238,33.379,45.546,40.383,21.254,35.471,45.875,99.100,80.433,36.163,77.300,61.292,22.950,26.108,26.629,34.004,21.138,53.400,22.575,41.792,45.021,26.567,56.558,38.917,33.054,86.892,31.275,42.575,82.125,48.721,43.163,33.617,41.267,39.729,21.337
66,63.875,57.717,19.100,50.467,52.325,39.433,38.808,105.208,104.317,45.254,37.742,134.725,34.546,24.600,26.313,36.163,34.467,39.804,22.054,32.792,43.325,100.796,81.567,35.067,72.433,57.138,19.317,26.438,32.296,31.608,21.221,48.904,25.746,34.513,39.096,24.325,58.392,36.083,27.908,105.463,26.142,47.221,85.204,49.071,32.950,31.671,42.817,34.967,23.021
67,68.450,57.733,27.471,55.442,63.242,44.963,31.296,102.046,99.592,50.438,38.500,152.050,38.479,31.913,31.425,38.033,36.775,39.325,25.521,32.817,42.375,101.663,85.150,34.038,71.771,59.600,21.442,26.621,29.754,28.696,22.733,52.454,28.642,35.233,35.548,22.413,51.504,38.496,32.467,93.513,26.904,48.563,88.563,47.671,32.754,35.163,41.204,34.854,21.168
68,78.592,57.379,23.671,53.400,60.488,39.054,27.808,101.742,107.975,48.196,30.413,164.346,33.267,29.713,37.908,30.413,36.644,36.100,27.933,30.229,36.279,92.229,88.175,46.525,74.750,58.138,27.946,22.808,36.425,30.579,18.271,53.513,38.488,27.683,33.779,28.725,53.525,36.621,27.996,91.078,25.258,61.988,101.358,51.067,37.992,34.122,44.454,33.579,26.563
69,86.508,57.388,34.317,64.858,55.213,35.388,33.246,114.175,107.333,46.488,35.092,164.258,38.050,29.679,44.767,36.767,23.682,37.400,25.454,25.179,44.838,105.825,96.313,34.492,74.550,54.858,26.488,20.142,37.979,32.067,25.833,51.529,31.746,30.235,32.579,24.308,50.708,38.154,23.578,121.792,27.946,57.000,132.358,54.317,31.500,34.483,43.292,32.638,26.189
70,78.692,57.229,33.900,64.108,60.867,35.092,38.267,118.688,117.950,51.108,44.067,153.879,36.367,34.388,66.229,33.813,26.967,35.700,26.483,24.529,37.829,113.817,95.938,36.504,71.621,53.100,20.696,23.963,46.721,29.300,16.250,47.938,31.809,31.117,38.163,24.908,55.704,41.638,28.288,130.771,28.913,56.592,151.417,59.613,39.992,35.792,40.617,31.896,30.005
