day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
95,,4.533,5.867,,4.554,5.729,,5.779,5.563,6.025,5.154,16.000,,4.379,4.392,7.475,4.908,4.479,6.277,4.167,6.588,7.608,5.491,4.882,5.664,5.892,5.992,5.863,5.294
96,,4.717,5.883,5.616,4.667,5.573,,5.904,5.500,6.135,5.292,16.000,,4.471,4.513,8.350,4.829,4.529,6.217,4.300,6.500,7.538,5.523,4.821,5.591,5.900,6.087,5.950,5.328
97,,5.017,6.083,5.813,4.821,5.526,,6.105,5.635,6.321,5.538,16.000,,4.800,4.729,9.204,4.954,4.596,6.217,4.757,6.504,7.479,5.663,4.943,5.668,5.896,6.192,5.921,5.317
98,,5.150,6.233,6.009,4.938,5.583,,6.113,5.817,6.654,5.458,16.000,,4.858,5.004,5.971,5.063,4.642,6.250,4.944,6.650,7.567,5.761,5.068,5.671,6.108,6.129,6.108,5.411
99,,5.617,6.400,6.174,4.971,5.750,,6.040,5.962,6.825,5.663,16.000,,4.821,5.121,6.113,5.154,4.713,6.396,5.100,6.846,7.696,5.854,5.296,5.668,6.321,6.225,6.163,5.450
100,,5.917,6.500,6.296,5.067,5.830,,6.113,5.908,7.050,5.817,11.633,,5.017,5.246,6.688,5.321,4.908,6.363,5.112,6.967,7.838,5.921,5.526,5.830,6.538,6.200,6.158,5.628
101,,6.200,6.633,6.304,5.242,5.942,5.813,6.300,6.014,7.146,5.983,5.092,6.271,5.300,5.092,9.338,5.504,5.133,6.146,5.283,7.279,8.025,5.952,5.805,5.796,6.808,6.171,6.067,5.694
102,,6.317,6.717,6.370,5.517,6.000,6.235,6.279,6.129,7.208,6.221,5.254,6.217,5.638,5.021,10.879,5.658,5.192,6.146,5.467,7.392,8.138,6.050,5.983,5.871,7.021,6.288,5.983,5.678
103,,6.383,6.817,6.187,5.517,6.083,5.794,6.400,6.100,7.367,6.146,5.317,6.333,5.708,5.033,7.475,5.838,5.329,6.121,5.613,7.421,8.200,6.196,6.067,6.000,6.979,6.283,5.771,5.789
104,,6.517,6.840,6.209,5.721,6.183,5.800,6.348,6.204,7.512,6.325,5.358,6.300,5.983,4.888,6.575,5.904,5.538,6.146,5.658,7.500,8.246,6.317,6.187,5.915,7.117,6.386,5.700,5.872
105,,6.583,6.967,6.396,5.963,6.226,6.135,6.024,6.342,7.438,6.333,5.317,6.271,6.088,4.879,6.667,5.921,5.758,6.133,5.650,7.662,8.179,6.558,6.350,5.838,7.221,6.583,5.800,5.961
106,,6.717,7.033,6.641,6.233,6.248,6.217,6.027,6.483,7.529,6.225,5.433,6.392,6.075,5.058,6.671,6.042,5.971,6.188,5.688,7.879,7.896,6.664,6.379,5.848,7.396,6.725,5.800,6.072
107,,6.733,7.300,6.739,6.467,6.283,6.646,5.746,6.446,7.508,6.263,5.538,6.575,6.221,5.075,7.033,6.254,6.054,6.288,5.729,8.125,8.029,6.729,6.517,5.945,7.512,6.871,5.904,6.067
108,,6.833,7.367,6.861,6.658,6.567,6.729,5.654,6.458,7.342,6.425,5.839,6.654,6.517,5.254,7.167,6.425,6.017,6.442,5.817,8.229,8.092,6.913,6.567,6.123,7.404,7.175,6.175,6.094
109,,6.950,7.467,7.013,6.529,6.788,6.990,5.633,6.604,7.363,6.563,6.121,6.796,6.521,5.388,7.404,6.604,6.088,6.654,5.879,8.479,8.404,7.087,6.767,6.238,7.458,7.500,6.087,6.200
110,,6.917,7.667,7.174,6.546,6.842,7.208,5.688,6.696,7.346,6.642,6.429,6.896,6.363,5.633,7.629,6.558,6.158,6.821,5.979,8.683,8.800,7.287,6.983,6.326,7.533,7.488,6.213,6.222
111,,7.000,6.533,7.465,6.683,6.871,7.496,5.887,6.921,7.512,6.842,6.729,7.100,6.350,5.875,7.683,6.663,6.225,7.033,6.146,8.967,9.117,7.478,7.154,6.500,7.525,7.596,6.350,6.256
112,,7.100,6.200,7.548,6.721,7.036,7.621,6.067,7.122,7.446,7.225,6.842,7.100,6.525,6.008,7.708,6.767,6.529,7.204,6.446,9.083,9.300,7.662,7.265,6.646,7.588,7.842,6.629,6.467
113,,7.200,6.200,7.614,6.863,7.126,7.670,6.129,7.222,7.525,7.413,7.071,7.208,6.625,6.021,7.838,6.842,6.863,7.204,6.475,9.125,9.429,7.729,7.377,6.789,7.671,8.033,6.838,6.711
114,,7.333,6.000,7.443,7.142,7.092,7.913,6.154,7.125,7.813,7.512,7.325,7.600,6.488,5.971,7.958,7.000,7.129,7.275,6.704,9.196,9.467,7.786,7.513,6.933,7.838,7.917,7.129,6.906
115,,7.317,6.333,7.274,7.154,7.079,8.153,6.348,7.171,7.833,8.033,7.550,8.771,6.363,6.029,8.071,7.100,7.367,7.508,6.975,9.183,9.542,7.870,7.767,7.174,8.013,7.921,7.417,6.706
116,,7.383,6.300,7.204,7.163,7.152,8.382,6.486,7.300,8.038,8.362,7.608,,6.350,6.067,8.029,7.129,7.396,7.746,7.233,9.129,9.596,7.965,7.938,7.013,8.121,8.050,7.642,7.317
117,,7.450,6.400,7.574,7.150,7.108,8.600,6.592,7.300,8.354,8.621,7.813,,6.371,6.171,8.079,7.152,7.425,8.067,7.400,9.238,9.671,8.013,8.221,6.988,8.183,8.083,7.875,7.706
