"","MOUTH","BON","MCN","PRA","RIS","RRE","WEL_quick","WEL_slow","ICH","LGR_quick","LGR_slow"
"3965",0,-0.363608665061243,-0.329149597735148,-0.507900664266604,-0.552416286725391,-0.570806561940303,NA,1.26888268230943,-0.272223343388127,-0.1787392500426,1.2008848429616
"3966",0,-0.343853469072941,-0.29979176102854,-0.488187267175967,-0.528369299380782,-0.540393575228236,NA,1.28282698489152,-0.244838241133205,-0.16861986367037,1.21183478764305
"3967",0,-0.325284623328496,-0.270723639815747,-0.479379885578754,-0.506492823958013,-0.515178288222609,NA,1.29629131518604,-0.21567564650653,-0.153870960455783,1.2231211748587
"3968",0,-0.30888028462128,-0.257364536489823,-0.477074828676358,-0.494326533448745,-0.510539019063141,NA,1.30931702465162,-0.188974195163821,-0.138405096668266,1.23406222678594
"3969",0,-0.294568747526649,-0.255046812539301,-0.47700602100763,-0.491013646831199,-0.518400002916684,NA,1.32181993353321,-0.1686599966295,-0.122433946381731,1.24435707190739
"3970",0,-0.281249147947302,-0.255626243526931,-0.483886787880453,-0.508149267266787,-0.527506716451936,NA,1.3342859214696,-0.158112239698218,-0.105486364076822,1.25431102811754
"3971",0,-0.267198203463442,-0.255819387189475,-0.490113881900358,-0.520772507654337,-0.535883174656531,NA,1.34709453577742,-0.1558073594799,-0.0884227024410574,1.26447544617729
"3972",0,-0.251333843654414,-0.253759188122344,-0.48612303711412,-0.526712856072008,-0.520676681300497,NA,1.36000357505617,-0.153697808093644,-0.0708810670900056,1.27547726525828
"3973",0,-0.233239591971759,-0.241494565550834,-0.472980772387029,-0.498896032231569,-0.481285849640941,NA,1.37274130114921,-0.148502061160827,-0.0511885500201602,1.28707341674551
"3974",0,-0.213958497127388,-0.215581124159584,-0.447281108117036,-0.454914606446892,-0.435107939025867,NA,1.38531657508339,-0.144165761089078,-0.0340088090535404,1.29890967259635
"3975",0,-0.193907790903645,-0.190408066808084,-0.411157082034717,-0.396824853170246,-0.384118934467641,NA,1.3970751577098,-0.138637955141758,-0.0204889811068364,1.31084226661778
"3976",0,-0.173397336738705,-0.169097882707454,-0.368186692913939,-0.344903923250412,-0.340260658432301,NA,1.40836705958892,-0.128793382005894,-0.00903809652773427,1.32237172244845
"3977",0,-0.152831607833497,-0.152712862001682,-0.32562914980553,-0.308233695518252,-0.307699861924184,NA,1.41918637336951,-0.117366645330338,-0.00138368888720126,1.33306081300646
"3978",0,-0.132219005821835,-0.137937371817107,-0.295078544890197,-0.287328238586834,-0.283730304600266,NA,1.42984471182904,-0.104631205479975,0.00582005782177473,1.343002912211
"3979",0,-0.111282636940454,-0.128698666625444,-0.277498185530135,-0.273277029829651,-0.26366976110516,NA,1.44007329048648,-0.0922278246441155,0.0130852582941449,1.35212836015411
"3980",0,-0.0891560057272708,-0.111315736996531,-0.264183901631223,-0.263281251242225,-0.250954727112544,NA,1.45000207106892,-0.0827739091723736,0.0175782112178476,1.36093663319713
"3981",0,-0.065330346200376,-0.0946088101865203,-0.253862751321989,-0.250658010854674,-0.237165788221904,NA,1.45963253041416,-0.0762499261815434,0.0216887851693204,1.36966931782938
"3982",0,-0.04027009189309,-0.0810243725876291,-0.246809965277346,-0.23637832715835,-0.219983309853504,NA,1.46885538252443,-0.0714057711464359,0.0317330613862909,1.3786924990991
