"date","spill","window_spill"
2007-04-10,0.20142,0.198719
2007-04-11,0.20042,0.19871075
2007-04-12,0.20013,0.1987005
2007-04-13,0.19946,0.19866425
2007-04-14,0.19821,0.19866
2007-04-15,0.19958,0.19864225
2007-04-16,0.19983,0.1986225
2007-04-17,0.1985,0.1985695
2007-04-18,0.19992,0.198581
2007-04-19,0.19971,0.1985725
2007-04-20,0.2,0.19848825
2007-04-21,0.19917,0.19844875
2007-04-22,0.19942,0.19841875
2007-04-23,0.19983,0.19836475
2007-04-24,0.19921,0.198344
2007-04-25,0.19858,0.19834725
2007-04-26,0.20004,0.1983555
2007-04-27,0.19904,0.19831175
2007-04-28,0.198,0.19827825
2007-04-29,0.19938,0.198221
2007-04-30,0.20004,0.198191
2007-05-01,0.19938,0.1981535
2007-05-02,0.19971,0.19814825
2007-05-03,0.20008,0.198119
2007-05-04,0.2,0.1981055
2007-05-05,0.19879,0.19811075
2007-05-06,0.1995,0.19811275
2007-05-07,0.19908,0.19812625
2007-05-08,0.199,0.198144
2007-05-09,0.198,0.197745
2007-05-10,0.19792,0.19732525
2007-05-11,0.19783,0.1969085
2007-05-12,0.19788,0.1965295
2007-05-13,0.19883,0.1961285
2007-05-14,0.19717,0.19561725
2007-05-15,0.19654,0.195238
2007-05-16,0.19746,0.19482225
2007-05-17,0.19683,0.19445025
2007-05-18,0.19796,0.19403875
2007-05-19,0.19796,0.19360225
2007-05-20,0.19717,0.1931825
2007-05-21,0.19825,0.19273875
2007-05-22,0.19817,0.192244
2007-05-23,0.19679,0.191746
2007-05-24,0.19788,0.19131475
2007-05-25,0.19917,0.190897
2007-05-26,0.19838,0.19041775
2007-05-27,0.19833,0.18998425
2007-05-28,0.19921,0.18948625
2007-05-29,0.19892,0.18895825
2007-05-30,0.19788,0.18848
2007-05-31,0.19963,0.18797875
2007-06-01,0.19908,0.1874985
2007-06-02,0.19646,0.187012
2007-06-03,0.19763,0.18650375
2007-06-04,0.19738,0.1859735
2007-06-05,0.19788,0.18531525
2007-06-06,0.19821,0.1844425
2007-06-07,0.19813,0.1839435
2007-06-08,0.19971,0.18323625
2007-06-09,0.19829,0.181858
2007-06-10,0.19804,0.1807435
2007-06-11,0.19742,0.17948
2007-06-12,0.19888,0.178126
2007-06-13,0.1985,0.17677825
2007-06-14,0.19858,0.1760075
2007-06-15,0.19833,0.175068
2007-06-16,0.19854,0.1737535
2007-06-17,0.19921,0.17298075
2007-06-18,0.19808,0.1723535
2007-06-19,0.19846,0.1722785
2007-06-20,0.19854,0.17153275
2007-06-21,0.18192,0.170614
2007-06-22,0.18204,0.169464
2007-06-23,0.1805,0.16837325
2007-06-24,0.18138,0.1674545
2007-06-25,0.18142,0.1662995
2007-06-26,0.17638,0.165061
2007-06-27,0.18279,0.16384025
2007-06-28,0.18133,0.1626195
2007-06-29,0.18229,0.16141025
2007-06-30,0.18179,0.16014775
2007-07-01,0.18071,0.15851125
2007-07-02,0.18,0.1566925
2007-07-03,0.18013,0.155001
2007-07-04,0.17938,0.15304375
2007-07-05,0.17846,0.15102075
2007-07-06,0.18108,0.14884675
2007-07-07,0.1825,0.1464435
2007-07-08,0.17975,0.1455185
2007-07-09,0.18054,0.14519475
2007-07-10,0.17971,0.14526675
2007-07-11,0.17796,0.14431875
2007-07-12,0.17733,0.14232075
2007-07-13,0.17758,0.14033725
2007-07-14,0.17817,0.13840075
2007-07-15,0.17842,0.13655075
2007-07-16,0.17788,0.134932
2007-07-17,0.17692,0.13277075
