"","date","mouth to BON","MCN to ICH or PRA (ICH)","ICH to LGR","BON to MCN","MCN to ICH or PRA (PRA)","PRA to RIS","RIS to RRE","RRE to WEL"
"16747","2010-10-05",1.3958,NA,NA,NA,1,NA,NA,NA
"16748","2010-10-06",1.325,NA,NA,NA,1.1,NA,NA,NA
"16749","2010-10-07",1.2458,NA,NA,NA,1,NA,NA,NA
"16750","2010-10-08",1.3083,NA,NA,NA,1.0583,NA,NA,NA
"16751","2010-10-09",1.3042,NA,NA,NA,1.1125,NA,NA,NA
"16752","2010-10-10",1.25,NA,NA,NA,1.1583,NA,NA,NA
"16753","2010-10-11",1.2542,NA,NA,NA,1.1208,NA,NA,NA
"16754","2010-10-12",1.25,NA,NA,NA,1.1583,NA,NA,NA
"16755","2010-10-13",1.25,NA,NA,NA,1.225,NA,NA,NA
"16756","2010-10-14",1.4625,NA,NA,NA,1.0417,NA,NA,NA
"16757","2010-10-15",1.2708,NA,NA,NA,0.6708,NA,NA,NA
"16758","2010-10-16",1.3125,NA,NA,NA,0.6208,NA,NA,NA
"16759","2010-10-17",1.275,NA,NA,NA,0.7042,NA,NA,NA
"16760","2010-10-18",1.2708,NA,NA,NA,0.5833,NA,NA,NA
"16761","2010-10-19",1.2292,NA,NA,NA,0.7208,NA,NA,NA
"16762","2010-10-20",1.25,NA,NA,NA,0.5792,NA,NA,NA
"16763","2010-10-21",1.2458,NA,NA,NA,0.3625,NA,NA,NA
"16764","2010-10-22",1.2708,NA,0.0125,NA,0.4375,NA,NA,NA
"16765","2010-10-23",1.2417,NA,NA,NA,0.8833,NA,NA,NA
"16766","2010-10-24",1.2542,NA,NA,NA,0.6333,NA,NA,NA
"16767","2010-10-25",1.2583,NA,NA,NA,0.525,NA,NA,NA
"16768","2010-10-26",1.2542,NA,NA,NA,0.4833,NA,NA,NA
"16769","2010-10-27",1.2708,NA,NA,NA,0.5875,NA,NA,NA
"16770","2010-10-28",1.2292,NA,NA,NA,0.6667,NA,NA,NA
"16771","2010-10-29",1.2083,NA,NA,NA,0.6875,NA,NA,NA
"16772","2010-10-30",1.1375,NA,NA,NA,0.5417,NA,NA,NA
"16773","2010-10-31",1.0708,NA,NA,NA,0.8083,NA,NA,NA
"16774","2010-11-01",1.1708,NA,NA,NA,0.6958,NA,NA,NA
"16775","2010-11-02",7.4083,NA,NA,NA,0.4583,NA,NA,NA
"16776","2010-11-03",1.1292,NA,NA,NA,2.5167,NA,0.121,0.125
"16777","2010-11-04",1.1042,NA,NA,NA,8.0625,NA,NA,0.108
"16778","2010-11-05",1.1,NA,NA,NA,2.4667,NA,NA,NA
"16779","2010-11-06",1.1542,NA,NA,NA,0.6542,NA,NA,NA
"16780","2010-11-07",1.1042,NA,NA,NA,0.5792,NA,NA,NA
"16781","2010-11-08",1.004,NA,NA,NA,0.4957,NA,NA,NA
"16782","2010-11-09",1.125,NA,NA,NA,0.4458,NA,NA,NA
"16783","2010-11-10",1.1417,NA,NA,NA,0.5958,NA,NA,NA
"16784","2010-11-11",1.3542,NA,NA,NA,0.7667,NA,NA,NA
"16785","2010-11-12",1.125,NA,NA,NA,0.5417,NA,NA,NA
"16786","2010-11-13",1.1417,NA,NA,NA,0.6875,NA,NA,NA
"16787","2010-11-14",1.1167,NA,NA,NA,0.6167,NA,NA,NA
"16788","2010-11-15",1.125,NA,NA,NA,0.7583,NA,NA,NA
"16789","2010-11-16",1.1042,NA,NA,NA,0.1667,NA,NA,NA
"16790","2010-11-17",1.2042,NA,NA,NA,NA,NA,NA,NA
"16791","2010-11-18",1.1792,NA,NA,NA,NA,NA,NA,NA
"16792","2010-11-19",1.1083,NA,NA,NA,NA,NA,NA,NA
"16793","2010-11-20",1.1125,NA,NA,NA,NA,NA,NA,NA
"16794","2010-11-21",1.1083,NA,NA,NA,NA,NA,NA,NA
"16795","2010-11-22",1.1417,NA,NA,NA,NA,NA,NA,NA
"16796","2010-11-23",1.1792,NA,NA,NA,NA,NA,NA,NA
"16797","2010-11-24",1.1333,NA,NA,NA,NA,NA,NA,NA
"16798","2010-11-25",1.1,NA,NA,NA,NA,NA,NA,NA
"16799","2010-11-26",1.0542,NA,NA,NA,NA,NA,NA,NA
"16800","2010-11-27",1.1125,NA,NA,NA,NA,NA,NA,NA
"16801","2010-11-28",1.1458,NA,NA,NA,NA,NA,NA,NA
"16802","2010-11-29",1.1417,NA,NA,NA,NA,NA,NA,NA
"16803","2010-11-30",1.1292,NA,NA,NA,NA,NA,NA,NA
"16804","2010-12-01",1.0542,NA,NA,NA,NA,NA,NA,NA
"16805","2010-12-02",0.5583,NA,NA,NA,NA,NA,NA,NA
"16806","2010-12-03",0.525,NA,NA,NA,NA,NA,NA,NA
"16807","2010-12-04",0.5167,NA,NA,NA,NA,NA,NA,NA
"16808","2010-12-05",0.525,NA,NA,NA,NA,NA,NA,NA
"16809","2010-12-06",0.525,NA,NA,NA,NA,NA,NA,NA
"16810","2010-12-07",0.3583,NA,NA,NA,NA,NA,NA,NA
"16811","2010-12-08",0.55,NA,NA,NA,NA,NA,NA,NA
"16812","2010-12-09",0.5375,NA,NA,NA,NA,NA,NA,NA
"16813","2010-12-10",0.5375,NA,NA,NA,NA,NA,NA,NA
"16814","2010-12-11",2.0458,NA,NA,NA,NA,NA,NA,NA
"16815","2010-12-12",3.2167,NA,NA,NA,NA,NA,NA,NA
"16816","2010-12-13",1.2792,NA,NA,NA,NA,NA,NA,NA
"16817","2010-12-14",2.0125,NA,NA,NA,NA,NA,NA,NA
"16818","2010-12-15",14.1083,NA,NA,NA,NA,NA,NA,NA
"16819","2010-12-16",29.8833,NA,NA,NA,NA,NA,NA,NA
"16820","2010-12-17",22.2708,NA,NA,NA,NA,NA,NA,NA
"16821","2010-12-18",0.5292,NA,NA,NA,NA,NA,NA,NA
"16822","2010-12-19",2.8375,NA,NA,NA,NA,NA,NA,NA
"16823","2010-12-20",1.6875,NA,NA,NA,NA,NA,NA,NA
"16824","2010-12-21",0.5292,NA,NA,NA,1.1083,NA,NA,0.721
"16825","2010-12-22",0.525,NA,NA,NA,0.1708,NA,NA,NA
"16826","2010-12-23",0.525,NA,NA,NA,NA,NA,NA,NA
"16827","2010-12-24",0.5333,NA,NA,NA,NA,NA,NA,0.883
"16828","2010-12-25",0.5208,NA,NA,NA,NA,NA,NA,0.146
"16829","2010-12-26",0.5292,NA,NA,NA,NA,NA,NA,NA
"16830","2010-12-27",0.5292,NA,NA,NA,NA,NA,NA,NA
"16831","2010-12-28",0.5333,NA,NA,NA,0.8583,NA,NA,NA
"16832","2010-12-29",0.525,NA,NA,NA,0.2583,NA,NA,NA
"16833","2010-12-30",0.5583,NA,NA,NA,NA,NA,NA,NA
"16834","2010-12-31",0.5292,NA,NA,NA,NA,NA,NA,NA
"16835","2011-01-01",0.5917,NA,NA,NA,NA,NA,NA,NA
"16836","2011-01-02",NA,NA,NA,NA,NA,NA,NA,NA
"16837","2011-01-02",0.5208,NA,NA,NA,NA,NA,NA,NA
"16838","2011-01-03",0.5208,NA,NA,NA,NA,NA,NA,NA
"16839","2011-01-04",0.6958,NA,NA,NA,NA,NA,NA,NA
"16840","2011-01-05",0.6958,NA,NA,NA,NA,NA,NA,NA
"16841","2011-01-06",0.7042,NA,NA,NA,NA,NA,NA,NA
"16842","2011-01-07",0.7083,NA,NA,NA,NA,NA,NA,NA
"16843","2011-01-08",0.55,NA,NA,NA,NA,NA,NA,NA
"16844","2011-01-09",0.5458,NA,NA,NA,NA,NA,NA,NA
"16845","2011-01-10",0.525,NA,NA,NA,NA,NA,NA,NA
"16846","2011-01-11",0.525,NA,NA,NA,NA,NA,NA,NA
"16847","2011-01-12",0.5125,NA,NA,NA,NA,NA,NA,NA
"16848","2011-01-13",0.7583,NA,NA,NA,NA,NA,NA,NA
"16849","2011-01-14",0.7083,NA,NA,NA,NA,NA,NA,NA
"16850","2011-01-15",0.525,NA,NA,NA,NA,NA,NA,NA
"16851","2011-01-16",0.575,NA,NA,NA,NA,NA,NA,NA
"16852","2011-01-17",0.525,NA,NA,NA,NA,NA,NA,NA
"16853","2011-01-18",0.7083,18.3542,NA,NA,NA,NA,NA,NA
"16854","2011-01-19",20.7792,29.9167,NA,6.5083,NA,0.0083,NA,NA
"16855","2011-01-20",24.1833,3.5542,NA,34.1542,NA,NA,NA,NA
"16856","2011-01-21",5.75,NA,NA,47.225,NA,NA,NA,NA
"16857","2011-01-22",0.575,NA,NA,47.0542,NA,NA,NA,0.0417
"16858","2011-01-23",7.35,NA,NA,61.2917,NA,NA,NA,NA
"16859","2011-01-24",16.6167,NA,NA,74.6458,NA,NA,NA,NA
"16860","2011-01-25",37.7292,NA,NA,69.15,NA,NA,NA,NA
"16861","2011-01-26",21.8708,NA,NA,42.4583,NA,NA,NA,NA
"16862","2011-01-27",1.8,NA,NA,40.0458,24.1292,7.7292,8.3333,8.9583
"16863","2011-01-28",26.3208,NA,NA,77.3083,21.65,16.5667,20.0958,16.5208
"16864","2011-01-29",14.3125,NA,NA,73.1167,10.3083,12.3792,1.325,1.175
"16865","2011-01-30",1.3542,NA,NA,43.8417,10.9708,20.2917,3.35,3.2917
"16866","2011-01-31",0.5917,NA,NA,45.5625,1.7958,2.5375,0.4792,0.6792
"16867","2011-02-01",1.5708,NA,NA,39.1583,1.1458,0.5708,NA,NA
"16868","2011-02-02",6.225,NA,NA,43.3375,NA,NA,NA,NA
"16869","2011-02-03",0.525,NA,NA,41.375,2.4417,0.9708,0.4625,0.6417
"16870","2011-02-04",0.5208,NA,NA,46.7708,7.4833,2.3833,2.1792,0.3708
"16871","2011-02-05",0.5083,NA,NA,31.4875,0.45,0.4375,0.2042,NA
"16872","2011-02-06",0.5833,NA,NA,NA,NA,NA,NA,NA
"16873","2011-02-07",0.5875,NA,NA,NA,NA,NA,NA,NA
"16874","2011-02-08",0.5833,NA,NA,NA,NA,NA,NA,NA
"16875","2011-02-09",0.5833,NA,NA,26.0417,NA,NA,NA,NA
"16876","2011-02-10",0.5958,NA,NA,47.6125,NA,NA,NA,NA
"16877","2011-02-11",0.6792,NA,NA,37.1792,3.525,2.5167,NA,0.7458
"16878","2011-02-12",0.7667,NA,NA,43.5958,29.9833,37.6792,13.6208,11.7542
"16879","2011-02-13",0.7667,NA,NA,45.6167,5.725,NA,0.25,0.8458
"16880","2011-02-14",0.7458,NA,NA,22.0833,0.6208,1.5792,1.9417,1.6292
"16881","2011-02-15",1.0417,NA,NA,61.825,14.6417,18.3792,13.7583,2.6208
"16882","2011-02-16",27.2792,NA,NA,90.55,2.5917,1.45,0.1125,NA
"16883","2011-02-17",2.575,NA,NA,83.0417,0.2542,NA,NA,NA
"16884","2011-02-18",42.4667,NA,NA,66.5083,NA,NA,NA,NA
"16885","2011-02-19",25.0917,NA,NA,51.4125,NA,NA,NA,NA
"16886","2011-02-20",3.9667,NA,NA,32.475,NA,NA,NA,NA
"16887","2011-02-21",0.6375,NA,NA,26.1875,NA,NA,NA,NA
"16888","2011-02-22",0.6292,NA,NA,16.65,NA,NA,NA,NA
"16889","2011-02-23",0.6208,NA,2.4917,17.6417,NA,NA,NA,NA
"16890","2011-02-24",0.6625,NA,0.0458,45.1792,NA,NA,NA,NA
"16891","2011-02-25",0.5792,NA,NA,45.8917,3.0917,NA,NA,NA
"16892","2011-02-26",0.6375,NA,NA,47.6875,13.3958,22.2625,NA,2.1167
"16893","2011-02-27",0.6292,NA,NA,47.9125,NA,39.5167,8.5958,8.4
"16894","2011-02-28",0.625,NA,NA,48.6292,3.8708,40.7458,4.65,3.3833
"16895","2011-03-01",0.7125,NA,NA,56.7208,3.925,3.9417,NA,NA
"16896","2011-03-02",1.2917,NA,NA,72.0167,NA,NA,NA,NA
"16897","2011-03-03",1.3667,NA,NA,57.6583,NA,NA,NA,NA
"16898","2011-03-04",1.3458,NA,NA,39.9125,5.45,10.1042,0.7167,1.9667
"16899","2011-03-05",1.2292,NA,NA,53.025,26.225,24.9042,NA,NA
"16900","2011-03-06",1.3,NA,NA,52.75,36.2042,5.0292,NA,NA
"16901","2011-03-07",1.2875,NA,NA,47.8,NA,NA,NA,NA
"16902","2011-03-08",1.5,NA,NA,47.7875,NA,NA,NA,NA
"16903","2011-03-09",1.3667,NA,NA,47.7125,NA,NA,NA,NA
"16904","2011-03-10",1.3542,NA,NA,47.7542,NA,NA,NA,NA
"16905","2011-03-11",1.4042,NA,NA,47.2042,NA,NA,NA,NA
"16906","2011-03-12",1.3833,NA,NA,38.9417,NA,NA,NA,NA
"16907","2011-03-13",1.3583,NA,NA,47.9958,NA,NA,NA,0.1042
"16908","2011-03-14",1.4304,NA,NA,50.1043,NA,NA,NA,NA
"16909","2011-03-15",1.3625,NA,NA,47.9917,1.375,1.6,NA,NA
"16910","2011-03-16",1.4,NA,NA,62.325,0.1083,NA,NA,NA
"16911","2011-03-17",1.3333,NA,NA,53.925,1.0042,NA,NA,NA
"16912","2011-03-18",1.3583,12.4917,NA,70.8667,NA,NA,NA,NA
"16913","2011-03-19",1.525,6.9333,NA,62.8667,NA,NA,NA,NA
"16914","2011-03-20",1.3708,5.075,NA,48.1542,NA,NA,NA,NA
"16915","2011-03-21",1.4375,3.6208,NA,24.2417,NA,NA,NA,NA
"16916","2011-03-22",1.3792,7.6167,NA,26.0708,NA,NA,NA,NA
"16917","2011-03-23",1.4292,NA,NA,12.0667,NA,NA,NA,NA
"16918","2011-03-24",1.4125,4.2167,NA,50.525,NA,NA,NA,NA
"16919","2011-03-25",1.425,3.3458,NA,50.4625,NA,NA,NA,NA
"16920","2011-03-26",1.3833,12.0292,NA,59.4833,NA,NA,NA,NA
"16921","2011-03-27",1.4417,11.1333,NA,60.4375,NA,NA,NA,NA
"16922","2011-03-28",1.4958,1.9167,NA,57.1333,NA,NA,NA,NA
"16923","2011-03-29",1.3542,8.9208,NA,47.6833,NA,NA,NA,NA
"16924","2011-03-30",1.3583,15.2792,NA,55.3417,NA,NA,NA,0.0333
"16925","2011-03-31",3.0208,25.2333,9.4458,59.4,NA,NA,1.8583,7.9522
"16926","2011-04-01",40.375,49.0042,19.9292,70.725,13.1667,9.7333,1.8292,8.3826
"16927","2011-04-02",52.6917,106.975,50.6375,158.3333,17.7667,14.4417,11.7792,8.4833
"16928","2011-04-03",99.7625,87.1,57.4375,170.9,59.275,22,6.8792,6.2167
"16929","2011-04-04",146.9625,91.15,64.2708,196.5,48.8042,24.4583,10.2625,13.3667
"16930","2011-04-05",142.0833,72.3625,51.1917,187.7458,65.7708,20.7208,10.275,8.5333
"16931","2011-04-06",166.7708,79.6375,65.2417,205.9792,46.0292,8.6792,1.3833,0.4625
"16932","2011-04-07",147.9958,87.7125,64.525,193.2833,56.8875,NA,NA,1.275
"16933","2011-04-08",116.675,74.775,54.8375,164.5208,20.8125,NA,13.4208,17.4333
"16934","2011-04-09",75.1583,67.575,44.5417,132.9083,66.3458,NA,5.2458,2.8042
"16935","2011-04-10",87.3167,71.1333,42.35,150.275,69.9292,7.9417,NA,7.1292
"16936","2011-04-11",99.6458,68.3542,40.3,159.6417,61.4083,4.9333,NA,NA
"16937","2011-04-12",99.5833,64.3542,33.1958,151.3125,52.2083,NA,NA,NA
"16938","2011-04-13",99.525,66.9875,34.5125,145.1792,24.2042,NA,NA,9.975
"16939","2011-04-14",99.6208,65.7292,28.9875,154.7875,30.5583,NA,NA,10.6542
"16940","2011-04-15",99.4833,66.5583,26.9375,139.7625,14.4167,NA,NA,10
"16941","2011-04-16",99.8292,60.7708,21.4667,124.2,NA,NA,NA,10
"16942","2011-04-17",99.5875,59.7958,20.05,90.0375,NA,0.025,NA,10
"16943","2011-04-18",99.6375,61.4333,21.0667,100.0792,NA,14.2625,NA,10
"16944","2011-04-19",99.6417,65.4708,24.9458,114.7042,NA,13.175,NA,9.9042
"16945","2011-04-20",99.4708,70.4917,32.9708,103.6875,NA,14.0208,NA,10
"16946","2011-04-21",99.5792,66.4583,35.8542,125.9,NA,13.8458,NA,9.9833
"16947","2011-04-22",99.8208,67.4292,37.7333,127.4083,NA,13.8,NA,9.6833
"16948","2011-04-23",99.7542,67.4792,38.4375,121.0833,NA,14.1708,NA,9.875
"16949","2011-04-24",99.675,65.6208,30.2708,113.3667,NA,14.3833,NA,10
"16950","2011-04-25",99.6167,64.0458,26.4292,101.5208,NA,14.3792,NA,10
"16951","2011-04-26",99.6333,61.4708,25.0917,112.8042,NA,14.3833,NA,10
"16952","2011-04-27",99.6792,63.8417,27.0375,113.0917,28.4042,14.3792,NA,10
"16953","2011-04-28",99.6667,65.65,24.5958,109.75,39.4667,13.9792,NA,9.8708
"16954","2011-04-29",99.7667,41.4708,21.725,106.625,26.9375,14.05,NA,10
"16955","2011-04-30",99.4708,27.4417,20.2625,98.8958,27.5875,13.5667,NA,9.75
"16956","2011-05-01",99.5542,50.0667,20.1667,92.5958,27.0417,12.0833,NA,10
"16957","2011-05-02",99.5792,61.525,20.175,99.275,26.6625,12.0792,NA,10
"16958","2011-05-03",99.5917,57.1333,20.0833,106.9333,26.8542,13.7583,NA,10
"16959","2011-05-04",99.625,56.7375,20.2,102.375,25.0458,13.2958,0.0042,10
"16960","2011-05-05",99.525,39.7333,20.15,99.4458,25.1125,12.6125,NA,10
"16961","2011-05-06",99.3458,27.1125,20.0958,98.9708,25.1292,14.0208,NA,9.2917
"16962","2011-05-07",99.1625,49.925,20.1333,99.9,28.7167,14.4208,NA,10
"16963","2011-05-08",99.6458,62.9167,20.2417,100.1042,28.825,13.9,NA,9.8667
"16964","2011-05-09",99.6167,41.6708,23.7958,99.7958,24.3833,14.1917,NA,9.6625
"16965","2011-05-10",99.4708,35.9833,24.3667,128.9875,22.6708,15.4292,NA,9.9833
"16966","2011-05-11",99.5125,34.6833,20.05,118.9417,23.7917,16.0208,NA,10
"16967","2011-05-12",99.7417,34.0667,20.05,112.1417,74.1583,36.9583,NA,17.7667
"16968","2011-05-13",99.5958,54.0833,22.2083,151.0708,99.9917,39.95,NA,26.7167
"16969","2011-05-14",102.9167,67.6125,34.8958,188.8583,100.1583,39.9917,NA,25.8083
"16970","2011-05-15",129.2,72.0417,49.9083,209.8208,105.6042,42.9042,NA,32.8792
"16971","2011-05-16",155.9542,93.625,84.0208,250.3208,112.1875,42.7917,NA,35.8458
"16972","2011-05-17",214.7208,131.0125,111.3542,293.45,83.3542,43.2208,5.9542,23.0542
"16973","2011-05-18",234.7292,120.8208,97.5125,299.4292,83.5167,23.525,NA,23.4542
"16974","2011-05-19",241.3375,97.0208,83.7208,279.6583,111.0875,24.7875,14.8458,43.6375
"16975","2011-05-20",248.95,87.2167,64.6625,279.6167,121.2875,31.3667,34.1417,63.5087
"16976","2011-05-21",253.8792,82.7,55.7125,273.4375,130.8208,54.7583,38.8667,71.7042
"16977","2011-05-22",258.5708,93.4167,60.2958,298.0667,150.95,84.3875,80.8167,100.5292
"16978","2011-05-23",254.6292,92.4875,61.25,305.3792,179.075,96.375,80.425,112.675
"16979","2011-05-24",265.2417,103.3083,74.8042,332.975,172.9208,76.2333,65.9333,94.0458
"16980","2011-05-25",268.675,108.6125,77.225,325.4625,147.8917,54.9917,53.0542,83.9208
"16981","2011-05-26",275.225,114.8792,85.2458,321.4375,148.0792,46.3667,45.0167,71.8625
"16982","2011-05-27",274.4,121.5167,95.7417,312.5375,159.85,45.15,47.5417,80.3917
"16983","2011-05-28",280.1417,127.65,91.1625,331.7208,195.2833,76.4667,87.9917,119.0417
"16984","2011-05-29",275.0083,109.1167,72.0958,346.3708,200.7,94.2917,103.1125,131.6417
"16985","2011-05-30",283.4625,95.5125,61.5792,349.8958,202.7292,107.7,115.7333,142.4708
"16986","2011-05-31",293.2542,83.5917,51.7333,337.5917,220.0125,101.1792,109.7125,141.8
"16987","2011-06-01",292.9458,81.6083,51.0375,323.9625,205.2417,112.2292,109.8833,133.0333
"16988","2011-06-02",289.8458,79.8083,44.3083,327.9917,199.5417,113.425,112.8875,129.925
"16989","2011-06-03",284.3417,75.8708,45.3917,319.8083,200.2417,109.4042,107.1792,129.625
"16990","2011-06-04",282.6708,93.5667,59.6208,332.625,208.6958,115.7917,112.6167,133.6625
"16991","2011-06-05",287.575,84.2958,50.9958,340.4042,213.75,104.8083,115.5875,131.9542
"16992","2011-06-06",289.9833,83.025,50.0875,329.8833,217.4667,119.75,123.575,149.8667
"16993","2011-06-07",296.05,81.0458,52.7333,337.8042,205.7417,116.9875,118.0417,146.3208
"16994","2011-06-08",291.45,105.2167,77.55,342.8917,193.0667,100.1125,106.7833,137.2375
"16995","2011-06-09",292.7708,131.5542,99.4458,356.0375,200.9167,97.4167,95.45,127.9292
"16996","2011-06-10",296.3417,134.8583,97.1,339.7792,166.8583,79.0625,74.35,96.8458
"16997","2011-06-11",287.625,122.1333,86.4167,327.4875,175.8208,78.7167,80.9625,109.4708
"16998","2011-06-12",286.0042,106.25,71.9542,325.3417,227.3333,93.2667,118.9833,137.6167
"16999","2011-06-13",283.7792,98.9708,70.2125,320.4333,222.1458,105.625,127.3958,127.4167
"17000","2011-06-14",280.4083,101.0917,72.5458,325.175,179.5083,96.8667,93.1375,113.725
"17001","2011-06-15",279.575,108.4917,77.925,342.0458,214.725,112.5458,118.9958,144.9
"17002","2011-06-16",293.5708,113.5667,78.5042,343.2958,208.4,108.0208,115.3583,137.6917
"17003","2011-06-17",303.2875,105.125,74.5208,329.0583,199.8542,101.0125,112.1542,135.325
"17004","2011-06-18",300.55,96.4292,63.325,304.2292,184.0708,94.6167,91.8375,120
"17005","2011-06-19",283.8708,79.9542,50.3,289.7458,182.1542,96.4292,139.525,119.3875
"17006","2011-06-20",260.0708,75.8542,44.7125,269.875,195.7833,89.7875,134.2917,117.7833
"17007","2011-06-21",258.625,82.4417,51.7292,271.7542,161.0583,93.225,113.1167,114.3167
"17008","2011-06-22",259.3,85.3833,48.0417,260.0542,164.9625,97.8583,91.1042,87.7667
"17009","2011-06-23",265.6208,85.9167,56.5208,282.2333,174.4708,75.5792,88.9375,92.7917
"17010","2011-06-24",260.7792,99,70.1583,290.8375,180.9167,80.9042,99.3583,104.8833
"17011","2011-06-25",294.8167,112.0833,80.1917,327.7583,163.8833,84.2792,77.4833,74.3583
"17012","2011-06-26",292.8625,107.9458,71.7208,262.5292,147.375,58.4625,45.175,66.3458
"17013","2011-06-27",240.1833,91.4375,62.525,274.4625,146.9167,65.35,59.7083,77.7958
"17014","2011-06-28",243.6917,86.8958,53.2667,259.7125,133.4042,65.3208,43.6667,77.4833
"17015","2011-06-29",234.5167,80.9292,48.5833,244.1417,117.7,62.8958,88.5042,78.125
"17016","2011-06-30",209.6958,79.6,51.6458,242.775,130.9,64.0042,97.0958,83.8583
"17017","2011-07-01",183.325,89.6333,73.9417,253.575,100.9542,73.475,94.9417,65.2833
"17018","2011-07-02",211.1625,96.5542,75.7708,281.0417,129.1875,97.2417,78.6542,71.7792
"17019","2011-07-03",225.55,73.5958,42.1583,283.925,129.5875,99.2333,67.2542,100.1917
"17020","2011-07-04",217.6458,75.375,38.2708,275.3792,141.5292,98.8958,75.5083,98.9667
"17021","2011-07-05",218.6417,73.025,34.4,261.2208,109.6042,69.2667,50.8542,80.5
"17022","2011-07-06",161.9042,74.2208,45.3917,237.3458,121.1458,70.0708,55.1375,81.9875
"17023","2011-07-07",170.7292,71.05,46.5958,238.3125,169.3875,74.05,106.025,91.1292
"17024","2011-07-08",184.0958,63.0083,39.5292,254.1792,148.2083,69.95,98.9958,88.3333
"17025","2011-07-09",181.9125,56.975,34.0208,254.3167,143.075,69.0833,100.7917,80.7292
"17026","2011-07-10",176.4083,58.5458,27.5917,242.9833,125.3875,70.025,70.7083,72.3458
"17027","2011-07-11",167.3333,62.325,26.2792,213.4208,136.9,70,72.8333,78.8583
"17028","2011-07-12",193.7083,48.6792,21.2417,217.7792,136.1375,76.175,75.4417,65.4625
"17029","2011-07-13",164.9583,37.7875,18.5333,182.5792,129.7917,52.7667,50.275,63.425
"17030","2011-07-14",149.6417,52.9583,18.5875,189.6875,139.4292,44.6667,50.1708,74.1958
"17031","2011-07-15",152.6708,62.0625,18.6,218.0958,130.8708,46.7958,62.1625,64.6083
"17032","2011-07-16",147.0417,61.3167,18.4958,207.3417,102.3625,46.6667,62.1542,46.5542
"17033","2011-07-17",106.5958,61.9833,19.8333,171.7958,101.0667,44.5958,31.6875,39.5042
"17034","2011-07-18",95.6333,58.4708,18.55,165.125,89.0125,43.7667,27.9542,33.2667
"17035","2011-07-19",99.8917,56.8208,18.5292,179.5833,106.15,41.3375,46.1792,35.0833
"17036","2011-07-20",123.3708,56.5042,18.4708,188.4292,105.3625,39.2167,41.8333,44.9792
"17037","2011-07-21",104.2,51.1417,18.575,173.4708,113.0208,45.5458,33.0708,49.325
"17038","2011-07-22",95.0208,53.7792,18.6,151.2375,110.6958,44.575,17.8875,21.3917
"17039","2011-07-23",87.875,52.1708,18.4583,151.275,80.8375,39.7958,26.8292,27.6875
"17040","2011-07-24",89.8417,55.1917,18.4625,134.3833,57.25,38.3417,37.9292,27.1667
"17041","2011-07-25",89.6292,52.225,18.4208,136.4375,40.8042,37.5375,36.45,29.925
"17042","2011-07-26",130.1958,48.675,18.725,148.8875,71.0833,36.7333,41.1583,18.2
"17043","2011-07-27",139.4292,48.2458,18.8833,126.2667,56.4375,36.325,27.85,12.4917
"17044","2011-07-28",133.025,46.775,18.7,123.85,77.7375,34.7375,26.4042,16.0708
"17045","2011-07-29",132.6958,47.7333,18.6125,128.5333,41.2083,33.6458,17.5083,11.6667
"17046","2011-07-30",105.5708,45.7958,18.7292,117.8292,49.3792,32.7375,48.8833,28.0333
"17047","2011-07-31",89.9125,42.7,18.6792,118.075,48.2458,32.5667,22.6167,10
"17048","2011-08-01",90.025,43.7917,18.6542,118.1083,36.9625,32.5375,18.3875,10.4458
"17049","2011-08-02",91.4458,38.6542,35.7708,128.6917,39.2375,31.5167,18.9208,14.7042
"17050","2011-08-03",91.6667,48.1458,46.1625,131.7208,62.6792,32.325,14.3917,10
"17051","2011-08-04",91.9625,45,47.4083,141.5375,39.2083,32.1375,17.575,13.7
"17052","2011-08-05",91.45,46.6958,44.3167,137.1292,26.8458,32.1708,14.2625,9.8125
"17053","2011-08-06",91.2917,31.2708,35.4458,120.4208,25.5042,26.0625,12.025,10
"17054","2011-08-07",91.0458,34.2167,35.6958,114.625,37.4417,25.75,12.0042,18.4083
"17055","2011-08-08",91.2083,33.025,34.9667,101.3875,38.0292,26.1417,13.0375,10
"17056","2011-08-09",91.2292,32.3125,35.1417,119.7833,28.3208,26.325,11.7083,10
"17057","2011-08-10",91.9208,37.3833,31.8375,107.2333,29.2625,26.2792,12.925,10
"17058","2011-08-11",93.0333,34.7167,26.8208,105.7875,34.6,26.3,11.8167,10
"17059","2011-08-12",92.525,26.2583,19.2917,108.0083,35.9208,26.2625,12.3458,10.1667
"17060","2011-08-13",93.3042,31.1208,21.7875,110.1208,41.3208,26.1875,14.3417,10.6375
"17061","2011-08-14",92.975,31.0958,22.6333,90.7042,28.6,24.8167,0.0042,9.2
"17062","2011-08-15",93.2583,28.1708,18.575,93.4708,26.5875,28.0458,0.5417,10.7042
"17063","2011-08-16",92.6875,25.8625,28.0167,103.2417,27.4,26.3542,NA,10
"17064","2011-08-17",95.7875,30.9333,30.3375,103.5542,34.4125,26.3375,NA,10
"17065","2011-08-18",95.8833,29.9333,30.0542,108.5,47.175,27.4958,0.8458,10.55
"17066","2011-08-19",96.2708,25.6917,18.4333,104.6167,34.6292,28.1417,5.2375,13.6
"17067","2011-08-20",95.5833,27.1,22.5208,104.9708,30.075,29.5542,1.4083,10.9
"17068","2011-08-21",95.9667,27.1,18.425,99.9167,28.1583,24.0542,NA,9.3292
