day,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
307,128.525,75.667,113.188,141.813,153.317,117.438,99.850,120.729,136.696,106.325,135.400,120.996,97.275,113.104,183.438,114.967,144.771,108.429,127.000,101.533,117.567,159.921,115.317,121.971,86.046,111.079,125.563,120.900,109.063,147.625,107.883,114.504,128.200,77.825,101.817,126.717,115.200,117.654,78.650,89.525,66.608,114.596,114.554,125.288,117.667,84.708,107.296,106.958,152.400,92.779,124.275,88.528,124.442,122.579,131.383,
308,88.567,113.108,104.004,137.638,123.308,118.500,120.129,125.925,134.850,118.821,123.613,136.708,114.275,117.267,147.579,122.379,129.804,110.629,128.892,105.954,109.517,110.846,106.796,130.513,104.075,118.225,107.979,120.396,90.483,158.675,108.675,118.392,111.650,78.558,122.738,122.500,107.404,115.300,90.525,68.316,84.633,110.888,119.479,113.013,111.746,116.292,102.579,109.883,141.171,98.104,112.132,107.113,127.921,121.125,136.635,
309,106.771,133.779,118.825,174.613,85.313,132.983,142.731,143.100,144.388,132.679,138.108,144.825,111.858,132.683,158.167,125.475,101.646,125.942,131.275,109.667,86.271,90.713,120.313,135.213,104.804,119.025,110.383,84.500,133.838,147.950,112.000,125.929,119.013,77.433,108.213,124.542,118.167,109.258,95.363,103.354,79.383,109.738,109.571,116.113,110.621,113.821,110.096,99.371,144.129,93.248,119.300,123.213,119.729,108.146,111.300,
310,130.633,127.708,128.713,148.950,77.404,114.938,129.075,146.563,131.908,75.867,143.342,127.279,115.613,157.338,150.038,120.913,107.913,135.642,151.758,108.563,99.538,91.221,129.796,131.779,101.654,79.929,78.900,108.283,124.758,176.117,113.150,118.458,115.871,109.421,111.054,130.863,116.554,85.183,94.421,105.442,122.425,105.838,103.213,120.446,111.717,115.379,93.633,111.542,137.883,104.896,115.250,133.696,125.096,115.713,123.478,
311,123.663,129.638,119.629,88.921,95.154,111.725,173.200,147.742,116.288,94.663,139.125,130.096,104.763,112.363,126.121,127.550,110.863,151.717,140.746,100.325,95.163,117.079,131.450,127.108,101.538,76.229,99.029,118.196,121.808,165.567,108.863,127.742,118.950,110.817,116.942,128.671,124.429,107.050,89.558,97.179,108.092,102.146,93.467,112.400,118.238,109.983,124.688,118.571,131.216,119.300,121.817,121.600,110.738,100.196,115.261,
312,105.438,128.379,96.729,128.963,129.621,104.425,144.438,152.558,116.154,117.067,123.717,131.913,121.083,86.854,140.592,133.429,119.346,153.300,136.963,86.925,115.454,124.525,135.200,140.200,96.767,123.796,118.008,108.942,132.583,126.708,112.104,133.950,125.975,117.071,122.521,118.992,99.625,137.938,171.500,75.888,104.450,107.025,105.871,134.421,109.813,101.479,116.346,112.913,137.979,130.146,122.042,121.713,114.250,107.513,147.372,
313,140.446,117.738,106.538,131.833,127.246,96.392,145.088,130.179,119.242,118.967,133.675,140.046,105.146,98.592,152.542,141.904,125.333,143.354,133.421,92.888,129.596,132.708,138.425,134.275,86.217,137.021,110.771,109.021,118.125,145.558,125.571,138.446,118.858,106.817,108.421,97.133,105.700,124.025,150.771,74.929,99.633,130.642,108.658,110.992,124.238,114.463,111.825,117.254,137.125,108.192,126.579,125.613,125.204,109.525,148.633,
314,136.092,114.900,123.504,122.133,128.463,82.375,106.313,152.683,121.313,147.996,157.446,125.396,89.067,130.017,173.446,140.833,133.258,158.421,159.808,98.104,118.471,128.867,107.254,108.692,107.050,107.242,106.925,126.833,123.683,144.079,119.846,131.642,121.104,94.583,109.350,117.529,125.250,93.367,164.404,111.496,115.567,111.275,103.271,118.400,118.588,124.067,125.954,120.817,133.546,112.092,117.721,124.779,139.054,116.346,133.275,
315,113.696,131.013,116.550,105.900,133.117,90.033,97.479,152.433,133.950,92.775,164.600,138.854,119.554,131.388,149.225,132.783,147.817,164.025,142.863,91.096,135.033,130.383,123.192,105.175,120.729,86.067,102.600,124.375,110.983,146.683,115.575,126.550,125.108,70.858,126.242,113.650,106.158,98.504,143.833,114.042,109.863,100.863,109.992,127.454,120.517,121.200,123.963,110.271,136.408,116.733,134.713,129.046,134.129,113.292,137.444,
316,95.771,133.904,109.488,125.488,120.854,101.796,119.617,158.129,135.738,82.558,107.108,130.608,132.333,118.158,157.413,124.642,129.458,193.017,146.025,117.083,118.375,113.538,141.317,113.477,98.671,81.600,78.492,145.271,133.008,141.988,129.108,141.233,127.321,87.942,122.575,116.725,111.788,105.071,134.458,117.742,111.129,108.225,96.246,106.063,130.504,108.433,141.283,120.608,142.217,120.550,138.550,116.533,142.013,85.871,136.472,
317,119.417,132.054,111.196,124.513,101.300,97.942,112.363,133.821,141.304,77.500,134.433,141.554,134.621,114.225,146.267,118.975,109.554,169.467,154.792,127.788,113.529,112.083,134.608,110.483,113.146,74.933,89.988,151.500,126.121,155.550,128.529,127.933,121.304,98.979,123.833,137.271,112.200,98.433,146.596,116.817,102.158,109.721,110.721,112.408,131.646,117.163,142.638,106.663,117.025,106.979,148.988,117.988,141.429,86.900,129.161,
318,133.383,139.600,107.983,110.888,111.671,118.771,132.792,134.508,122.821,85.354,189.704,135.846,167.400,115.833,128.554,124.650,117.254,175.233,128.063,104.875,117.763,131.042,129.538,120.533,103.246,87.288,97.350,141.129,122.896,146.617,113.975,137.017,120.704,93.988,99.267,104.867,111.717,103.321,113.525,114.842,99.771,103.104,109.142,126.704,125.271,111.733,137.317,108.329,122.654,103.229,122.604,122.833,142.808,109.558,133.128,
319,134.450,133.629,87.138,125.621,143.258,117.013,157.633,117.304,133.513,90.708,187.388,120.917,167.671,114.983,145.000,113.042,124.071,202.433,149.850,101.404,143.054,143.858,158.613,112.296,110.025,106.083,112.529,170.529,127.633,121.946,110.092,128.654,122.892,79.871,125.525,113.588,115.783,115.317,132.867,116.279,148.025,116.929,111.500,116.317,122.813,111.308,135.396,101.600,138.854,117.404,120.208,117.363,135.842,93.158,130.472,
320,141.017,130.113,122.071,122.438,165.808,150.108,157.458,117.450,124.454,122.500,172.388,121.996,121.379,105.058,158.321,119.838,145.575,121.117,125.042,102.725,122.508,167.796,158.854,137.329,100.633,101.971,101.333,147.263,126.888,162.204,105.146,140.079,131.254,93.429,106.092,100.938,121.842,121.108,137.008,121.200,103.621,112.783,104.713,142.288,133.583,104.638,143.883,125.292,118.692,109.004,120.075,119.942,125.129,109.996,147.861,
321,144.100,122.900,123.454,127.571,128.625,112.913,149.767,163.938,133.238,137.738,135.629,128.733,101.779,126.508,155.129,144.150,189.733,93.183,144.246,122.554,140.796,161.358,160.729,137.354,93.438,99.800,122.217,154.354,124.800,157.242,122.025,134.429,135.404,104.304,113.521,117.592,114.983,118.342,120.238,104.404,106.950,101.358,112.717,129.642,135.113,103.313,151.763,114.825,130.992,111.858,120.746,111.971,119.979,129.475,145.294,
322,138.546,121.717,125.483,125.800,156.871,109.300,125.992,176.996,124.238,152.763,124.892,136.446,120.183,120.658,139.233,153.404,151.996,110.854,160.492,120.204,154.329,151.908,159.767,121.067,114.550,111.171,135.708,170.821,129.542,137.858,117.383,182.221,125.867,86.029,135.025,106.696,125.646,116.575,117.442,100.021,105.346,101.471,112.346,127.158,124.946,113.779,141.421,123.004,138.292,109.058,129.379,116.317,129.963,173.746,158.272,
323,103.463,115.138,137.033,126.825,116.671,127.538,131.117,203.896,134.125,145.550,103.354,133.325,109.258,131.508,135.425,175.279,147.471,139.483,146.167,127.458,154.975,123.329,137.125,133.183,119.588,107.883,96.671,170.767,148.196,145.613,129.971,165.413,126.450,104.888,112.267,114.871,123.133,124.600,94.946,98.150,113.221,112.404,105.288,122.708,136.654,101.917,129.763,139.838,139.804,121.746,128.692,116.533,133.288,154.567,143.233,
324,100.521,103.071,119.738,107.271,89.833,113.258,121.783,185.458,123.446,116.675,127.271,137.129,122.050,155.867,136.508,147.504,134.025,181.825,152.108,119.200,130.829,127.713,148.217,133.550,105.083,97.133,67.558,177.358,169.913,124.704,100.429,156.804,114.604,103.700,116.042,110.192,116.554,119.871,101.221,92.288,116.763,98.442,108.838,136.921,124.917,109.708,135.483,126.075,144.521,117.767,129.713,126.079,132.304,142.742,141.561,
325,135.346,112.146,118.250,86.563,100.442,122.463,119.296,173.517,115.621,168.921,193.229,119.658,133.850,129.104,129.113,166.817,122.379,202.925,143.367,111.071,121.704,135.075,157.483,142.533,109.763,61.429,115.142,179.442,158.550,142.629,109.942,143.521,101.375,113.771,116.171,131.021,126.867,130.979,118.325,121.863,124.325,111.445,104.833,128.096,90.713,123.346,116.800,133.463,152.267,119.867,121.829,120.146,146.383,132.379,129.561,
326,148.871,107.213,103.371,96.788,154.075,110.008,155.358,132.292,125.679,169.092,187.883,173.071,124.571,100.317,155.046,191.929,159.908,165.438,151.075,106.846,141.992,139.488,158.504,146.096,123.633,118.850,131.042,193.167,151.204,135.675,100.496,161.396,145.513,92.658,127.033,136.763,124.721,125.025,115.646,102.221,122.604,86.758,126.946,127.138,115.958,143.738,112.183,123.938,133.871,132.175,117.438,120.979,148.633,139.154,132.061,
327,143.988,100.842,113.513,130.079,148.925,131.796,138.354,135.417,126.279,159.842,133.342,140.213,162.483,110.750,160.492,194.796,135.258,179.742,139.733,111.225,150.475,119.358,165.608,156.142,113.088,139.429,119.929,163.450,152.125,153.754,127.725,147.504,114.521,93.738,118.483,127.217,124.813,123.213,92.933,115.242,107.179,106.196,126.121,115.417,110.792,123.767,104.046,137.104,140.529,104.371,117.308,117.029,154.267,134.388,127.583,
328,132.000,108.692,120.658,140.217,106.321,94.146,103.833,148.588,123.400,134.879,103.154,138.746,141.783,133.867,165.796,170.438,113.604,204.167,158.183,118.492,148.529,107.521,143.371,136.875,137.233,182.013,78.696,165.908,145.196,138.771,114.450,187.058,120.263,112.100,114.679,99.571,121.813,127.442,112.858,116.983,121.233,107.463,142.808,114.083,125.217,111.021,108.925,144.929,152.433,98.717,119.663,123.592,140.692,136.050,123.261,
329,108.171,124.454,120.438,126.983,101.575,87.517,102.400,148.538,139.771,129.033,134.504,120.288,126.067,131.388,142.175,162.817,135.800,213.592,172.563,115.029,134.596,97.100,161.138,118.896,167.588,142.583,94.150,160.838,156.300,146.179,130.025,140.158,122.304,105.921,122.525,111.163,110.804,133.254,95.446,106.904,108.742,113.921,131.179,111.017,111.263,133.733,118.946,133.896,132.429,127.446,118.950,118.067,138.663,127.788,130.083,
330,120.346,133.317,135.608,124.658,114.646,117.104,125.025,150.033,128.646,96.138,107.375,133.154,144.233,129.563,149.088,168.917,141.596,162.646,153.833,145.021,124.458,97.908,197.571,121.771,145.279,142.029,91.179,172.438,143.525,176.058,104.208,171.542,117.875,112.500,143.925,103.567,95.217,111.496,120.363,123.838,125.367,109.954,110.788,114.746,115.975,119.667,116.767,108.729,115.538,136.000,118.242,125.958,137.913,117.467,124.611,
331,151.025,113.317,126.533,117.063,104.388,125.821,143.142,148.633,134.408,101.408,150.771,142.704,149.200,131.500,146.750,138.800,131.592,152.200,128.000,115.154,142.796,120.679,227.192,146.396,132.925,104.283,80.192,194.633,128.396,138.071,103.350,179.375,113.392,126.692,135.854,108.458,130.825,130.067,112.471,121.342,114.967,108.004,109.317,109.417,132.200,127.467,113.321,121.771,125.683,119.704,109.733,124.633,127.442,117.583,121.522,
332,160.958,94.829,123.638,115.108,135.529,114.258,125.271,146.400,127.188,114.913,181.842,156.838,132.571,140.329,133.754,144.775,123.063,152.958,146.088,98.992,124.996,141.708,241.646,122.550,92.100,86.242,121.229,250.867,139.508,132.454,94.075,155.538,118.046,145.796,120.104,96.092,113.204,127.575,134.788,113.625,111.508,104.904,115.421,121.733,153.850,122.858,105.600,137.771,138.325,137.813,108.800,116.563,127.908,111.804,124.622,
333,164.433,116.558,84.446,126.421,123.917,121.504,123.921,159.908,125.321,114.896,144.354,165.933,128.721,117.788,139.013,177.713,129.138,175.917,118.471,101.117,150.875,143.125,238.596,109.067,97.658,132.442,123.721,307.988,114.208,132.175,107.192,156.663,120.992,119.683,108.508,99.896,97.842,103.683,139.942,124.204,114.925,109.146,134.096,120.833,134.346,123.304,127.138,132.913,129.179,129.204,115.913,130.025,128.846,118.158,142.128,
334,141.313,124.179,130.083,115.900,133.358,120.679,143.804,161.825,155.771,133.533,144.092,154.425,136.567,119.475,148.863,198.129,138.396,165.971,116.846,110.663,150.983,194.117,191.696,114.988,96.467,117.446,115.258,264.571,116.204,130.308,102.708,177.417,135.575,123.758,125.983,109.171,140.533,116.821,151.967,123.238,108.113,111.288,134.329,126.767,136.871,109.458,143.738,153.179,137.629,134.150,115.100,128.271,132.588,135.167,127.983,
335,128.188,118.800,143.725,124.688,129.800,129.525,105.625,143.667,177.733,150.596,152.079,160.667,110.492,124.608,153.154,231.479,166.863,165.150,154.496,139.488,146.663,168.233,185.192,106.521,127.021,112.654,117.704,293.992,150.046,148.546,121.588,179.804,142.004,106.625,125.696,110.229,129.754,124.717,120.471,118.717,111.146,105.050,128.725,128.550,139.867,103.175,156.071,118.179,134.458,129.929,115.554,128.100,140.150,141.650,132.811,
336,137.413,139.233,138.663,128.571,132.125,116.883,140.283,174.363,179.917,134.925,134.025,124.088,115.929,142.296,195.317,223.096,175.704,195.500,145.604,136.238,178.871,96.396,190.579,108.579,128.283,113.429,117.771,292.838,144.158,159.617,115.554,166.842,125.458,98.400,118.813,111.896,137.538,133.454,110.050,104.404,109.654,109.117,124.079,121.450,141.700,86.338,155.046,125.400,138.263,134.850,113.621,127.921,129.029,153.817,143.722,
337,120.388,150.038,133.500,138.771,135.404,117.158,153.325,208.504,175.929,181.188,123.254,118.821,122.054,139.292,176.829,182.871,162.213,198.558,160.563,127.263,169.688,104.667,202.579,141.183,123.438,95.383,114.879,339.583,163.654,190.283,137.529,196.908,118.017,88.425,139.050,120.638,143.342,104.313,133.383,97.963,119.725,120.225,115.571,122.625,142.117,135.954,146.979,123.304,140.929,137.521,123.529,125.438,131.767,149.958,121.644,
338,133.838,141.379,119.246,148.183,126.654,120.479,145.421,240.988,142.138,131.200,138.692,117.383,148.192,150.979,141.871,173.354,174.229,172.958,163.121,134.238,143.283,108.233,191.917,130.458,142.808,90.029,97.675,313.383,179.142,182.746,141.238,188.738,125.996,108.683,108.892,125.829,135.538,105.829,136.342,98.233,114.013,114.267,129.329,125.942,144.458,129.875,158.846,109.167,123.579,127.383,126.475,134.275,128.621,163.033,122.756,
339,135.742,137.925,108.238,138.558,173.671,152.283,144.313,188.529,106.433,164.771,184.850,127.100,162.017,146.333,122.258,200.517,163.263,186.529,166.658,115.754,122.771,117.783,171.413,123.671,178.363,82.608,142.033,244.304,191.563,172.175,119.375,187.533,135.925,118.354,129.725,113.204,134.113,127.867,138.825,127.508,132.392,121.163,112.658,131.592,162.704,137.525,167.183,109.429,118.217,122.721,132.167,134.613,134.108,166.288,118.439,
340,167.358,123.196,126.825,163.163,214.425,142.721,141.021,223.854,80.825,158.467,188.958,157.113,179.550,121.550,131.358,219.354,157.300,170.154,133.029,98.421,160.246,114.658,218.800,128.167,136.463,127.104,151.921,248.421,203.096,144.508,121.696,195.988,128.233,108.367,125.121,119.888,138.438,130.496,147.504,115.042,135.929,121.025,128.438,138.792,153.150,142.475,139.663,109.050,127.488,138.267,125.317,132.713,130.896,163.563,122.322,
341,123.558,99.054,128.758,163.342,208.950,143.338,106.121,174.633,118.433,148.292,196.125,140.742,162.317,157.275,158.996,193.408,172.992,162.592,132.767,138.033,168.229,146.038,207.079,118.196,145.333,107.475,143.283,246.771,187.546,171.742,139.092,186.696,133.233,100.138,121.546,115.721,149.371,122.092,141.733,100.346,123.800,139.071,122.083,141.375,170.800,141.596,141.700,123.533,148.579,155.054,140.825,122.375,129.092,166.938,125.778,
342,118.308,99.075,129.067,173.246,218.267,121.608,93.579,243.513,122.317,174.542,186.775,135.821,148.163,169.229,180.063,193.117,160.758,164.996,145.354,145.604,146.971,162.433,193.808,119.288,165.417,121.892,137.275,255.350,151.925,166.675,131.392,191.900,140.121,109.138,113.367,121.492,142.508,124.054,133.938,108.567,109.013,136.596,124.879,133.567,176.896,144.450,142.117,119.983,160.704,155.892,134.233,114.196,130.604,168.167,126.011,
343,127.808,106.017,128.721,170.104,194.354,145.721,119.913,260.100,130.142,167.104,109.508,118.667,160.992,168.583,184.204,178.842,150.075,183.408,166.771,136.813,168.579,143.146,182.904,133.050,154.092,122.779,126.158,254.638,182.921,180.950,154.750,201.092,162.579,91.046,120.921,129.971,157.917,113.600,126.963,133.621,112.896,149.742,126.213,136.975,191.404,144.608,146.225,103.933,163.300,150.454,129.421,120.746,132.113,167.608,120.678,
344,111.383,124.475,125.588,169.388,164.842,156.788,143.875,251.325,126.108,136.479,85.417,144.388,176.458,142.508,178.517,159.592,156.488,192.954,176.408,152.379,154.671,142.925,195.488,148.263,139.183,88.613,132.267,235.688,170.217,175.617,162.688,190.042,136.029,110.621,133.054,152.546,143.667,135.283,124.892,133.525,116.738,134.621,108.329,137.125,187.829,139.492,161.767,137.238,155.954,137.450,125.421,126.033,123.946,167.004,116.300,
345,111.196,148.429,128.900,130.383,175.763,175.054,145.592,200.700,118.121,97.142,123.642,133.600,171.117,154.388,164.100,129.442,146.971,200.092,166.913,152.700,119.704,149.200,161.571,151.488,158.825,84.783,99.679,242.700,169.692,195.229,141.963,199.175,124.850,124.446,116.238,155.008,113.446,118.646,139.046,160.779,105.638,139.846,132.871,127.808,165.158,140.771,140.288,169.213,135.242,159.933,125.400,118.558,123.883,167.779,102.394,
346,132.808,129.500,123.404,113.750,179.804,158.758,153.475,235.204,121.763,142.713,163.117,168.113,168.933,143.050,156.583,142.250,173.754,213.892,163.146,145.013,173.479,157.875,184.526,121.725,153.513,75.058,134.550,270.292,185.742,202.675,143.400,180.400,143.621,128.838,119.496,145.338,122.033,113.275,108.700,123.204,120.029,133.263,86.317,138.288,178.921,127.775,137.271,172.383,128.750,156.583,120.400,111.671,133.363,178.850,113.989,
347,123.446,122.675,121.904,150.975,157.225,135.900,151.775,212.683,128.004,183.521,167.258,172.850,173.208,148.858,146.754,176.375,158.629,236.650,144.167,133.125,142.988,175.750,185.963,143.839,125.188,127.808,131.342,309.146,181.104,208.321,129.046,168.333,160.646,117.033,108.538,133.638,124.879,120.917,125.488,109.133,106.338,128.188,105.683,133.729,200.458,126.613,145.213,121.208,126.529,157.513,126.071,110.429,126.425,190.829,125.133,
348,140.454,101.883,138.900,152.192,168.638,175.596,117.275,219.013,126.142,147.775,142.408,156.229,153.529,151.875,151.129,162.592,161.433,193.933,159.342,163.942,138.417,168.579,208.696,142.517,114.621,116.554,148.792,301.642,157.046,173.592,145.938,185.988,172.192,113.600,110.025,111.346,133.788,130.138,126.496,146.117,109.746,123.521,124.108,142.750,202.871,120.496,151.975,127.617,132.467,152.225,113.442,110.783,129.608,170.833,131.650,
349,142.879,123.083,137.858,157.108,166.383,151.463,98.733,193.833,154.200,184.688,150.550,162.842,155.100,146.842,146.179,171.050,150.179,138.167,181.938,155.413,146.783,146.500,183.133,129.150,130.288,115.858,156.925,267.425,139.192,188.050,137.292,166.413,165.621,111.475,94.771,152.325,138.425,140.850,175.108,123.450,112.058,139.438,147.538,132.158,205.496,115.046,153.692,132.125,149.938,136.708,117.933,112.942,127.842,170.355,130.656,
350,118.583,120.438,136.017,148.579,168.804,105.254,114.017,169.092,135.029,181.613,161.838,117.075,130.292,155.463,143.854,161.654,140.221,180.250,162.567,155.050,184.571,132.275,177.408,148.200,160.108,122.300,139.004,275.163,135.313,177.900,151.442,213.446,152.242,94.438,111.013,146.342,133.392,154.992,137.592,100.867,145.929,119.854,135.304,115.029,189.133,120.717,155.296,139.404,151.254,126.192,120.042,116.313,125.300,175.025,141.922,
351,126.192,131.704,120.533,143.467,130.779,118.704,125.708,201.746,137.113,218.192,108.488,122.913,166.042,157.163,154.288,197.729,157.117,212.192,157.375,181.946,166.838,139.808,190.529,170.292,177.575,133.800,102.342,273.071,167.213,167.629,163.000,196.033,125.075,101.746,102.833,152.308,160.604,137.213,85.663,106.283,144.317,114.496,106.025,130.213,161.538,124.483,149.917,154.475,134.904,124.846,111.129,122.275,137.283,177.058,140.450,
352,148.350,137.988,104.017,108.604,124.913,133.508,139.579,223.296,157.617,192.175,164.083,135.904,150.579,155.488,147.333,179.400,159.804,183.179,171.654,176.304,122.704,135.375,138.846,164.475,161.950,127.788,80.221,231.838,171.979,191.883,174.167,190.183,125.167,145.779,128.629,155.492,185.563,147.575,147.488,116.213,130.696,118.650,137.738,112.450,169.729,125.333,172.042,141.292,151.146,122.792,110.663,126.313,131.525,180.125,130.722,
353,149.263,138.417,132.292,91.313,145.629,190.867,153.883,218.088,118.946,180.863,158.871,138.938,169.996,185.671,134.854,202.617,161.283,171.713,157.129,150.879,170.050,143.150,175.400,143.521,142.500,101.042,125.904,234.600,177.129,184.683,180.717,217.025,141.054,129.192,138.658,144.263,168.604,124.125,150.808,103.779,114.654,97.521,124.917,121.413,203.604,122.992,168.854,139.358,150.850,135.808,104.275,126.254,124.238,176.283,142.067,
354,133.213,120.929,129.917,146.371,147.292,196.838,131.521,175.613,114.738,174.908,165.888,146.904,169.883,150.538,167.054,204.608,163.004,168.825,115.646,127.000,172.296,155.067,232.225,155.238,144.746,141.929,108.008,238.825,166.617,149.908,152.150,191.983,154.679,138.975,110.788,135.508,144.567,108.433,150.758,113.108,125.742,98.775,117.533,133.638,165.217,126.071,187.329,121.446,156.079,132.158,102.746,104.433,121.113,178.242,147.872,
355,169.325,100.579,118.613,151.367,151.833,191.242,127.775,171.429,123.567,164.567,131.454,144.825,151.646,144.063,180.975,240.442,192.717,175.742,121.008,137.933,162.817,162.783,246.942,163.113,123.163,135.304,103.167,261.156,194.588,183.725,199.254,210.092,153.492,153.792,108.725,117.317,159.825,123.600,128.754,132.658,154.904,97.746,126.933,118.463,145.354,113.542,171.042,145.242,159.308,135.375,105.092,91.871,108.488,175.838,143.906,
356,175.917,113.558,134.896,141.613,139.258,216.325,113.583,175.804,148.058,148.267,137.608,120.921,128.033,163.138,175.683,229.233,180.458,163.613,138.933,156.021,169.567,160.383,224.425,118.521,131.133,134.129,123.529,257.217,201.346,206.413,209.625,226.517,143.996,129.746,97.042,134.933,172.154,120.154,143.238,126.154,143.167,95.000,140.442,134.775,166.271,114.754,161.875,132.283,143.708,134.038,101.892,92.346,125.600,172.567,154.606,
357,173.733,123.771,130.979,123.896,141.208,151.704,159.550,202.238,150.663,144.788,100.683,125.183,130.913,160.375,159.967,223.746,165.554,143.442,132.842,154.000,172.192,139.863,217.738,127.200,125.500,129.567,114.650,260.967,195.196,157.808,200.763,214.321,124.892,124.683,118.004,131.063,179.550,104.125,135.513,140.538,124.246,112.083,109.722,125.938,171.154,118.892,138.308,107.517,156.408,137.129,117.371,108.013,114.496,150.646,160.494,
358,126.542,167.446,128.929,122.450,139.188,187.858,146.429,152.938,165.675,125.642,93.483,135.617,133.058,159.521,142.838,202.363,133.863,125.833,143.129,150.854,167.400,127.983,214.217,139.492,134.875,108.096,94.904,247.650,181.888,147.092,194.071,209.954,138.317,108.850,112.367,128.196,207.617,96.900,122.100,109.546,132.942,131.292,126.738,127.250,148.229,122.554,137.008,92.892,170.829,147.692,113.458,107.888,130.925,144.746,137.944,
359,111.750,121.500,106.175,103.463,145.842,189.204,106.467,157.258,126.488,107.092,105.546,123.079,182.971,160.954,140.117,158.029,133.708,146.650,132.971,126.208,160.096,101.008,223.263,113.592,114.717,113.525,76.767,241.358,178.600,151.733,147.263,217.567,125.271,120.313,97.429,109.379,158.433,96.175,107.575,125.029,131.871,126.863,106.850,119.708,139.496,116.575,136.192,93.346,149.233,141.300,101.158,105.425,138.554,122.325,118.072,
360,97.725,101.854,92.075,110.288,107.833,181.538,139.471,134.167,127.992,103.171,118.783,132.354,153.071,165.950,130.475,147.104,98.692,118.625,132.883,127.413,137.292,117.338,175.846,95.975,84.229,81.950,94.500,204.354,193.354,149.354,108.071,160.104,121.792,112.429,119.046,110.025,134.138,106.417,129.175,100.579,119.217,122.408,108.475,130.913,128.733,119.454,149.733,109.938,152.483,173.742,106.350,116.308,132.604,152.704,111.794,
361,147.179,111.192,93.142,157.900,115.629,196.954,165.954,176.025,112.000,114.417,156.767,134.088,154.246,150.913,124.038,155.979,126.317,140.800,112.833,120.621,128.100,130.479,173.488,111.946,92.767,119.654,99.200,236.242,214.700,167.363,115.196,215.742,130.092,134.083,111.413,114.813,128.925,102.208,106.538,160.804,119.458,116.783,125.579,137.746,152.450,118.967,158.488,123.529,168.367,155.708,102.942,121.992,127.863,171.008,116.433,
362,159.017,104.625,98.938,208.358,112.996,239.300,133.154,189.796,125.363,158.554,215.013,136.504,223.908,162.213,148.108,170.021,141.183,144.008,136.313,137.350,158.742,141.692,181.325,113.454,92.263,126.658,101.563,225.958,205.067,134.942,132.588,220.483,134.888,122.996,105.175,118.425,143.554,152.683,145.892,162.154,111.100,135.125,126.713,125.992,154.146,124.325,152.358,123.642,172.546,155.983,123.725,117.238,116.267,180.721,118.856,
363,166.404,117.438,146.267,157.204,139.388,230.258,118.208,160.108,120.725,153.350,230.463,122.475,271.492,172.671,166.075,174.483,141.188,128.038,147.379,152.779,174.917,159.467,212.963,116.083,134.954,107.583,130.354,198.458,245.471,138.767,215.392,202.229,143.808,107.954,110.346,150.396,131.408,147.388,133.850,136.179,106.192,131.571,141.696,111.621,164.213,116.913,154.563,135.625,135.346,150.867,102.342,108.271,132.821,183.229,135.539,
364,166.988,128.967,135.713,163.483,125.546,188.438,139.946,205.350,153.017,149.679,215.496,123.142,264.033,156.363,164.388,173.538,148.150,127.946,161.946,149.125,173.963,138.171,191.504,109.429,144.925,89.017,137.542,184.113,196.654,168.113,158.546,189.667,125.429,112.017,99.600,147.275,147.208,166.121,135.475,107.071,106.379,129.429,153.138,124.942,170.308,117.917,174.700,122.954,145.933,132.617,100.850,111.021,147.233,185.383,132.122,
365,185.833,130.808,109.800,129.417,127.350,190.121,154.154,222.033,139.371,146.742,146.796,133.075,247.196,137.258,162.146,167.696,160.913,134.288,162.308,154.608,182.163,129.471,210.921,136.229,154.875,102.613,134.508,177.650,171.263,172.417,168.317,172.463,142.417,109.421,98.254,162.913,137.646,135.479,117.129,106.608,132.850,122.675,174.817,115.042,186.988,116.654,187.533,132.638,156.546,148.867,119.804,104.704,148.275,180.417,115.061,
366,167.229,,,,109.800,,,,161.550,,,,270.467,,,,132.496,,,,183.408,,,,162.979,,,,233.196,,,,134.358,,,,139.900,,,,121.613,,,,192.046,,,,140.904,,,,147.429,,,
Notes:
1968-2023 John Day Daily Average Outflow (KCFS)
Generated 03 Apr 2023 10:36:44 PDT. DART Columbia Basin Conditions All Years www.cbr.washington.edu/dart/query/basin_conditions_hist.

"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2023). Columbia Basin Conditions All Years. Available from https://www.cbr.washington.edu/dart/query/basin_conditions_hist."
