day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
297,87.5210,108.3170,81.3580,61.2750,74.2790,83.1210,66.1500,102.8380,87.0380,60.8250,93.6000,79.6000,65.0000,69.4000,52.4000,50.1830,88.0667,91.6000,72.8833,71.6458,28.9000,69.3000,44.2000,49.7000,57.1667,89.6708,50.2750,
298,96.4620,100.1750,76.4830,53.6920,108.3920,83.0540,63.6540,116.1040,71.4920,65.4750,96.5000,63.9000,79.9000,71.7000,53.3000,62.6210,98.3708,92.2000,76.8333,57.6708,42.3000,73.9000,28.1000,71.4000,55.7875,63.0792,66.7833,
299,81.2170,93.2790,84.5250,77.8880,90.9080,78.5500,54.0460,86.0170,56.2540,105.9210,94.3000,65.2000,77.1000,47.2000,60.9000,75.4750,92.2833,85.6000,73.5708,48.3708,64.4000,78.1000,26.8000,70.2000,58.3917,71.1500,52.4708,
300,73.1460,71.0500,90.3290,84.4790,104.8500,75.8920,44.4710,56.5380,105.1000,93.9790,101.4000,55.2000,52.6000,47.1000,61.2000,70.9120,85.0250,92.8000,69.5417,78.2292,49.9000,60.8000,26.6000,67.6000,49.1333,100.9318,52.4208,
301,67.6120,64.9830,94.7710,88.5330,81.9290,78.1170,46.4290,90.1040,95.7040,82.5170,84.1000,56.0000,45.0000,72.0000,71.5000,64.4000,83.5042,73.8000,80.2958,78.0125,25.9000,59.0000,37.3000,54.6000,65.3042,106.3250,58.4500,
302,92.9000,103.8580,85.6750,89.4710,78.5170,69.0250,72.9290,107.3540,92.4790,93.8710,62.6000,52.3000,68.1000,86.6000,77.9000,70.5580,56.9458,55.1000,84.0917,75.4583,57.4000,66.3000,23.2000,71.4000,65.3250,78.8042,51.7917,
303,99.6170,95.6580,86.8920,84.0580,55.9750,68.9000,60.2210,111.5040,100.8880,84.8500,46.7000,86.1000,72.9000,76.5000,61.1000,47.3500,58.5250,62.6000,74.8167,86.6750,70.2000,79.9000,25.7000,85.0000,58.7000,59.6792,53.5542,
304,89.6460,99.0250,78.5250,67.0370,48.0920,102.2670,46.0920,109.0500,116.6370,62.0040,78.8000,113.2000,81.3000,76.1000,38.4000,44.6170,79.9875,69.4000,68.6375,79.0792,37.2000,93.7000,25.9000,73.1000,55.9136,69.6813,92.3000,
305,90.8370,93.3880,73.2500,50.9790,96.3790,88.8040,53.7380,94.5040,87.0000,60.4580,93.6000,88.9000,68.8000,59.1000,42.5000,73.6830,88.4667,79.0000,84.6542,64.7500,24.2000,91.9000,26.9000,76.5000,58.7833,102.3176,80.9708,
306,90.4500,109.8380,97.9380,71.7540,99.2870,92.8170,51.1460,89.5250,55.7830,88.0920,84.0000,99.6000,86.5000,67.2000,78.5000,88.4210,92.4042,67.9000,60.8292,43.8167,21.1000,66.8000,26.9000,71.1000,48.5167,87.5565,92.4875,
307,86.9580,78.1330,91.6460,84.7670,103.1500,99.6580,46.6420,80.8870,91.4130,94.9750,74.7000,86.4000,39.4000,51.1000,86.1000,85.8540,77.4625,90.0000,60.2167,74.2375,59.8000,75.9000,66.4000,82.3000,82.6958,72.0500,90.9750,
308,77.0250,50.8790,97.9000,93.0540,109.7580,89.5000,44.5170,109.3120,109.7500,92.3290,90.9000,56.7000,41.0000,78.9000,84.1000,87.2750,71.0958,68.2000,81.8167,76.4958,45.8000,87.8000,46.6000,,97.3167,87.6042,90.8625,
309,68.0170,98.1580,101.5710,80.9080,121.4540,67.9960,74.8420,105.0330,112.7710,94.7540,100.6000,45.8000,67.5000,74.6000,75.4000,90.7250,87.8875,61.5000,86.8125,80.1250,61.5000,57.0000,40.2000,84.7000,82.5292,82.5875,66.3000,
310,101.2170,112.1000,99.0790,89.5960,84.0830,76.9870,74.8080,114.1170,102.3080,87.5830,71.9000,72.0000,74.2000,73.1000,89.0000,79.8250,84.6609,79.6000,94.0583,80.9583,54.6000,80.8000,65.6000,76.8000,92.8333,77.9625,70.4542,
311,84.3540,106.5500,100.2460,76.5630,61.6920,97.2080,75.3500,113.7870,100.9830,68.7500,83.7000,74.9000,63.2000,83.0000,69.5000,49.5170,96.4333,89.6000,85.2000,82.5917,82.1000,77.7000,45.5000,85.9000,102.3583,92.3042,85.6208,
312,82.8040,107.8790,91.8000,75.4630,109.6330,105.5290,75.0960,101.4330,71.6330,56.0670,64.6000,54.8000,67.1000,74.4000,82.7000,71.8620,94.8708,78.9000,80.0500,90.9625,74.6000,98.4000,81.7000,94.5000,115.1250,94.8375,97.1125,
313,84.7250,90.8790,80.0870,100.0920,108.7290,102.1880,65.7750,88.4170,61.8710,89.1750,81.8000,68.4000,96.7000,75.3000,84.8000,94.3000,92.1667,83.4000,79.5208,75.2167,54.0000,95.3000,51.5000,96.0000,114.4042,95.1417,78.9542,
314,86.0170,86.4870,101.6000,100.1290,112.1500,93.8170,53.9620,65.6670,88.1920,98.7460,85.2000,85.9000,87.5000,63.9000,79.3000,80.6750,100.4667,99.2000,68.9583,87.3417,36.7000,104.1000,92.0000,95.9000,96.8167,103.5000,80.1542,
315,65.2540,73.6790,100.3210,96.5000,105.3580,83.2420,56.1710,81.9290,95.5920,98.4420,75.1000,66.9000,74.7000,77.6000,75.0000,80.8750,91.6083,96.6000,89.0042,82.8875,28.6000,73.4000,56.1000,97.8000,94.4875,108.6542,77.7375,
316,63.0870,92.4580,104.8080,88.1330,92.4040,77.9920,65.9170,89.8750,104.5080,96.2710,55.8000,93.5000,101.7000,91.1000,81.4000,66.0420,87.0125,96.9000,86.2500,101.0708,69.6000,34.0000,53.7000,108.2000,98.8083,111.8417,71.4167,
317,87.2210,95.1080,105.4500,77.0750,74.0040,74.3120,59.9540,91.4870,99.2540,109.0420,50.1000,91.2000,98.3000,88.6000,92.3000,56.8670,85.0250,80.5000,73.1083,109.9125,50.7000,94.4000,74.9000,98.8000,91.8958,111.0417,60.5083,
318,83.7960,102.8540,103.0420,50.3830,64.0750,119.8000,65.1380,94.4040,100.1960,85.4540,96.7000,96.8000,117.2000,70.2000,74.4000,44.9380,103.6958,84.0000,87.6750,105.0625,50.8000,61.8000,107.3000,91.2000,88.2333,103.6833,46.1042,
319,88.3000,106.3500,104.0540,46.4170,113.6170,108.8250,70.7420,106.5080,84.8830,52.3380,114.9000,91.2000,87.6000,37.2000,64.9000,83.1000,94.7083,91.8000,95.5208,107.9217,53.5000,89.3000,120.1000,93.4000,85.0167,96.1917,66.2667,
320,96.3830,102.1500,95.4460,91.9540,110.2290,102.4420,74.7670,93.8630,74.4920,96.4580,109.2000,80.0000,57.3000,42.5000,86.5000,94.3790,100.9667,97.1000,93.8792,108.8542,76.1000,63.8000,43.0000,96.8000,83.3625,86.5375,82.5292,
321,101.0750,98.9330,108.3040,90.9790,116.6750,100.0790,57.2330,55.7420,100.6170,103.2670,111.1000,81.2000,56.3000,47.3000,106.5000,91.4040,86.0417,108.9000,72.3167,106.1458,36.6000,83.4000,42.3000,96.4000,81.0958,101.2833,108.0125,
322,81.6120,71.0250,100.8750,96.2250,110.5750,105.1500,61.9670,102.5380,94.8210,102.6000,110.0000,65.8000,62.1000,77.3000,98.9000,94.9120,98.3208,103.9000,82.0167,117.2167,36.6000,83.8000,82.3000,104.3000,88.1917,102.1833,102.6375,
323,98.6960,115.0670,103.2420,109.3370,114.0790,70.0290,82.3170,110.6330,106.1210,103.2120,86.2000,48.6000,83.6000,71.6000,95.5000,93.6960,102.5833,94.3000,72.2125,111.6083,40.1000,91.0000,33.6000,103.2000,69.7000,104.1625,87.2542,
324,128.7130,115.1750,101.7080,106.1170,105.1790,95.4630,87.4750,98.3420,106.4330,114.1330,72.5000,68.2000,79.5000,97.4000,80.8000,76.8500,94.4167,95.8000,87.1667,98.9875,75.0000,79.1000,53.4000,115.1000,86.6250,108.0375,84.2292,
325,117.1750,96.5000,87.8370,77.9040,90.8120,95.0290,86.6250,109.5960,108.3960,109.4170,111.0000,63.3000,80.3000,91.5000,71.5000,89.7790,98.6625,84.7000,93.5208,102.8750,65.0000,80.9000,66.8000,106.1000,101.7083,117.1167,106.4917,
326,108.9130,113.4830,94.6250,67.7120,149.2000,96.8460,55.1790,114.9500,86.0620,78.7790,114.8000,74.2000,53.9000,83.0000,58.8000,93.8420,78.7042,60.9000,93.9958,86.4083,59.7000,64.4000,52.4000,100.8000,110.6333,116.7083,113.4083,
327,82.4250,119.6210,94.2830,80.9170,140.5000,105.6830,69.6170,102.9460,67.0420,108.3250,114.3000,48.0000,84.4000,69.2000,74.1000,110.1170,78.8667,79.8000,92.4875,78.6000,60.7000,91.1000,31.2000,99.2000,111.3458,115.6042,80.8292,
328,104.3120,107.6580,131.0920,80.7250,148.2870,78.3210,73.0540,89.5830,108.9130,100.3040,72.3000,52.3000,87.8000,63.5000,90.9000,106.2120,79.4625,82.1000,97.5833,107.6917,20.8000,71.8000,55.0000,84.3000,85.4375,106.1667,119.7458,
329,122.5170,77.0670,135.5170,70.3670,121.8250,71.4210,66.6330,121.3460,99.9620,84.8290,74.4000,74.3000,84.3000,103.1000,91.5000,110.2330,76.9208,86.4000,100.4583,107.6875,64.9000,53.9000,46.0000,84.7000,98.5217,111.9625,97.1292,
330,114.8620,100.6830,122.3460,38.8630,100.7500,81.1040,100.0250,114.5380,91.7330,39.5290,87.8000,65.4000,120.4000,97.3000,64.4000,84.8830,88.0750,90.7000,103.0250,98.1083,96.5000,89.0000,32.0000,85.1000,116.0292,108.9917,65.4958,
331,132.8750,108.5540,77.9210,49.7580,103.1330,84.1630,97.7040,105.7250,43.0540,54.6710,95.2000,109.4000,87.0000,96.3000,81.7000,88.5460,79.5708,97.6000,95.2333,73.9375,76.0000,79.1000,37.3000,85.6000,96.9042,98.9875,89.8417,
332,122.0130,99.3130,92.1130,62.5500,101.3620,97.1500,101.5290,68.7540,62.5330,83.7170,130.1000,108.5000,111.0000,77.1000,78.1000,87.0170,99.7833,86.5000,92.3625,72.4458,102.0000,72.7000,40.8000,82.8000,103.7500,102.2917,69.9667,
333,137.6080,57.0380,94.3830,70.7250,140.6380,104.6830,95.3750,92.9420,56.1380,94.9000,110.7000,112.1000,94.9000,72.9000,72.7000,110.3130,98.1750,100.6000,103.5792,107.2958,59.0000,104.5000,73.7000,89.8000,106.8792,94.7583,95.9250,
334,118.5920,95.1210,87.3210,94.4250,124.1290,114.9830,83.3630,93.5250,58.1500,126.9210,104.3000,89.4000,90.7000,77.3000,86.2000,106.9000,88.8458,108.1000,91.0333,92.5875,79.8000,109.0417,44.9000,82.2000,115.4522,103.5792,110.5000,
335,120.4540,118.3170,119.7330,93.8380,130.9500,101.8710,47.8210,96.5460,107.3960,115.3250,110.5000,104.3000,84.4000,80.6000,91.1000,98.5830,92.5958,106.6000,72.7000,78.8375,43.3000,86.5000,64.6000,76.0000,91.5391,96.4917,110.7958,
336,135.4170,120.8000,140.5040,87.4210,140.9000,116.7420,49.5040,115.3130,102.0040,107.9040,93.3000,95.7000,60.6000,81.9000,105.8000,91.7170,95.0375,100.9000,87.1125,88.6250,92.4000,100.7000,48.3000,89.3000,102.5750,105.8917,108.6292,
337,143.5040,131.2580,135.5250,83.7920,151.6880,83.2210,92.3620,113.2750,108.5120,108.5000,85.0000,88.7000,70.9000,95.0000,113.8000,95.7210,95.5042,101.5000,75.9708,106.4625,56.7000,52.0000,79.0000,92.8000,94.0571,102.5667,145.0167,
338,131.1750,135.1120,140.3710,81.8120,156.0920,73.5580,95.8460,118.8210,112.5460,128.7500,80.6000,109.7000,60.0000,107.6000,105.8000,98.3750,101.6958,96.3000,77.8333,117.3167,68.4000,74.7000,84.0000,94.9000,82.1542,121.3458,132.8875,
339,146.8460,138.5710,142.2420,83.2040,139.8290,109.4670,89.8170,99.0830,108.1000,112.5080,100.4000,111.1000,57.4000,123.3000,81.1000,82.4710,110.9000,87.7000,104.3167,116.7958,61.3000,87.9000,98.1000,103.8000,97.6417,112.5792,110.8292,
340,155.1460,126.6170,152.5040,71.6420,148.6880,118.4130,75.0080,112.8670,87.8080,83.7710,96.4000,105.3000,67.9000,95.4000,77.6000,95.9710,107.7292,123.7000,96.7125,115.4083,57.4000,85.3000,67.8000,110.4000,100.3667,117.4542,131.9917,
341,157.7630,113.4540,122.7080,106.1170,153.2580,112.0830,75.2540,89.0210,60.0670,129.7870,102.2000,110.9000,100.8000,63.3000,122.0000,100.7040,107.3792,123.1000,111.3375,108.2833,19.9000,120.5000,94.0000,108.1000,91.8125,90.1917,134.6958,
342,178.3790,113.8500,149.5710,102.1330,160.1040,124.8250,47.9880,82.7120,104.4290,124.3540,105.3000,112.6000,79.8000,62.4000,117.4000,95.9710,108.2375,128.7000,107.1333,114.4625,39.7000,123.0000,65.1000,123.6000,84.2208,103.4333,122.6167,
343,160.9460,90.3210,151.9630,101.6120,149.0880,120.2790,52.4370,113.4170,116.8710,97.9750,110.8000,87.8000,97.9000,87.0000,106.5000,90.3080,103.2042,133.0000,101.3333,115.2083,59.5000,117.3000,129.2000,109.7000,99.0708,101.6292,2.0833,
344,151.7170,117.9880,147.2920,100.9040,144.7460,89.7500,93.7170,98.9380,115.6380,104.7380,79.8000,75.2000,106.2000,90.8000,114.1000,80.3250,105.5042,126.2000,111.7542,105.9833,42.6000,105.0000,88.2000,91.3000,99.1750,88.5875,2.1250,
345,155.0170,108.3540,149.4920,111.0540,111.8290,104.7330,99.8670,105.1710,110.2120,82.3250,85.6000,100.3000,83.9000,81.7000,120.0000,76.7420,103.3458,136.7000,116.8000,90.3167,67.2000,90.8000,75.7000,98.0000,103.9917,110.8333,8.2083,
346,133.1250,95.4080,160.0790,85.9420,114.6750,115.9750,93.6880,93.7330,112.6210,91.5250,118.3000,98.9000,95.3000,84.9000,110.8000,56.6130,122.6167,144.0000,112.5783,92.7583,41.3000,79.7000,83.9000,92.5000,89.7458,111.0917,139.7500,
347,188.7040,92.3040,125.9920,62.9540,141.6370,116.8710,86.4290,93.5750,109.2040,86.2670,109.1000,89.4000,96.6000,85.2000,94.5000,64.3330,108.6958,139.9000,98.5167,94.9917,58.4000,58.4000,80.3000,74.6000,88.4583,116.5208,139.7292,
348,157.5540,89.9870,115.0580,92.9710,153.6830,123.5330,79.1330,71.8750,98.2830,93.1290,114.2000,85.5000,77.4000,90.9000,112.5000,58.1250,95.0333,144.5000,91.2625,102.9458,78.6000,90.4000,79.7000,80.5000,85.0792,102.0375,119.0750,
349,162.2210,103.4290,148.8460,106.8620,156.0460,125.3250,66.3580,59.1460,131.3920,100.6500,113.4000,48.0000,62.2000,84.6000,116.4000,39.5040,84.1958,133.2000,74.8417,101.4708,51.3000,82.4000,99.5000,83.2000,77.4417,92.8750,125.8250,
350,143.5880,97.5460,132.5460,113.7210,128.7000,110.2330,46.7040,101.6830,122.6540,126.0130,110.0000,78.9000,56.2000,109.2000,88.0000,85.4750,87.0500,150.8000,89.6542,112.7000,60.2000,93.5000,80.5000,77.4000,83.9792,84.0833,143.3083,
351,150.1710,123.8670,140.9000,116.5040,143.9120,89.7580,84.2330,107.1460,109.6330,138.2750,94.0000,91.0000,88.4000,103.2000,80.0000,107.5330,91.2625,135.3000,98.9333,115.7833,91.8000,133.2000,58.0000,72.4000,90.6167,80.9750,151.6667,
352,152.6080,151.1250,132.2170,109.2330,128.1000,84.2580,94.4500,99.6210,110.0080,138.7250,94.7000,109.6000,104.8000,110.4000,75.6000,90.5620,73.0667,142.7000,99.2917,116.9500,94.3000,122.6000,59.9000,80.8000,71.4500,66.0417,148.0125,
353,163.0000,145.6880,130.9040,115.6420,103.3960,119.7670,96.2790,84.7000,117.7460,118.0460,103.3000,104.2000,106.7000,124.1000,71.7000,79.2330,104.5958,132.2000,98.5083,123.2917,91.5000,120.7000,70.9000,81.3000,72.7083,111.1167,136.5083,
354,161.2420,142.8750,144.2500,139.2290,164.8750,113.4380,107.3710,99.6540,101.4170,102.3290,90.2000,109.6000,112.9000,110.1000,56.4000,99.0000,90.8565,137.6000,102.9000,120.1792,56.8000,118.2000,38.8000,69.9000,64.0792,99.1042,147.9208,
355,162.2790,136.5080,111.7630,157.4380,155.7170,117.9580,96.0250,77.6670,64.5670,137.6870,98.6000,92.5000,117.1000,104.5000,64.9000,86.6920,109.7500,128.0000,89.4000,101.1042,36.6000,96.1000,77.9000,61.4000,61.5083,101.4250,2.5833,
356,166.1710,124.8500,133.9120,159.5540,162.9500,116.7080,76.3630,61.5380,122.9500,142.1960,91.1000,104.6000,95.6000,100.9000,84.6000,94.0870,113.7348,128.0000,82.9875,95.7083,30.2000,125.8000,88.9000,74.3000,68.5958,95.0000,2.4167,
357,165.6330,130.1500,145.9460,148.8040,169.6370,108.0540,63.1330,98.3870,126.6790,133.6170,85.6000,81.3000,78.5000,116.2000,98.7000,94.3740,122.1652,100.4000,75.0083,106.9667,53.6000,120.1000,82.2000,79.8000,76.4417,66.1833,6.6500,
358,167.3750,124.9670,128.0080,115.5290,171.0040,73.5960,86.9630,98.4460,103.0080,117.2170,55.8000,73.4000,63.4000,118.7000,86.8000,85.7080,102.0696,100.9000,87.1417,97.3542,90.1000,105.6000,97.9000,72.9000,99.3958,94.8708,123.2167,
359,157.7630,123.8120,103.0460,62.4170,110.3670,56.2960,53.2750,62.2460,48.6630,123.4830,47.0000,55.2000,79.6000,96.0000,83.0000,62.0960,90.1417,102.4000,86.2375,82.9542,44.6000,129.2000,66.4000,75.1000,64.2167,92.1625,114.9250,
360,161.1880,116.3880,136.8210,73.2870,139.5040,70.1710,100.0250,104.0540,98.1370,94.7120,60.2000,79.7000,124.3000,76.0000,97.6000,59.4750,94.1208,112.8000,99.3542,101.4750,69.1000,125.5000,96.9000,59.5000,83.5375,82.7417,124.7875,
361,144.7080,147.4880,105.3670,56.5670,157.8460,102.0540,97.5630,96.8500,106.6960,84.1750,90.4000,90.8000,127.2000,110.7000,94.8000,98.4880,88.4739,130.8000,95.8417,104.9750,78.7000,77.2000,122.7000,104.1000,95.6875,78.6167,152.8125,
362,126.3830,116.3630,89.3330,66.5330,157.3670,116.9500,89.3460,90.3670,97.2830,107.7210,83.5000,96.3000,96.3000,77.7000,107.2000,101.9670,81.0458,111.8000,83.8083,107.1958,90.1042,110.3000,100.3125,95.2000,85.7917,97.1292,152.4250,
363,122.8870,79.8330,125.8830,66.9870,159.8170,125.9000,68.8250,59.0370,128.9630,122.1290,75.4000,90.5000,79.0000,71.4000,120.4000,84.4630,90.8792,148.5000,85.1500,121.1833,102.0125,119.7000,32.8000,87.8000,72.6958,113.0542,146.2542,
364,104.8290,85.6830,126.0000,88.1710,164.9080,121.8740,53.7960,102.2620,126.6960,120.5750,83.1000,66.8000,71.7000,96.7000,96.9000,105.2750,61.6565,144.0000,94.9875,122.4750,102.3762,117.4333,57.0000,58.0000,93.1875,115.9625,152.0250,
365,90.4790,89.5420,115.1040,30.6000,163.2000,96.9960,92.1420,85.2460,100.8670,109.8620,103.2000,92.6000,117.0000,91.1000,77.7000,112.0830,91.9565,133.2000,82.1625,134.5458,88.6000,129.5000,,62.8000,68.6133,111.5167,148.3083,
366,,59.4790,,,,78.4250,,,,104.5750,,,,61.6000,,,,152.0000,,,,131.0667,,,,82.6000,,
Notes:
1995-2022 Wells Daily Average Outflow (KCFS)
Generated 07 Mar 2022 18:38:28 PST. DART Columbia Basin Conditions All Years www.cbr.washington.edu/dart/query/basin_conditions_hist.

"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2022). Columbia Basin Conditions All Years. Available from http://www.cbr.washington.edu/dart/query/basin_conditions_hist."
