"date","temp","source","tailrace_temp","forebay_temp","WAN_temp"
2006-01-28,8.91681188118812,"linear_interpolation",NA,NA,4.03013812154696
2006-01-29,8.84444554455446,"linear_interpolation",NA,NA,3.94411049723757
2006-01-30,8.77207920792079,"linear_interpolation",NA,NA,3.85808287292818
2006-01-31,8.69971287128713,"linear_interpolation",NA,NA,3.77205524861878
2006-02-01,8.62734653465347,"linear_interpolation",NA,NA,3.68602762430939
2006-02-02,8.5549801980198,"linear_interpolation",NA,NA,3.6
2006-02-03,8.48261386138614,"linear_interpolation",NA,NA,3.6
2006-02-04,8.41024752475248,"linear_interpolation",NA,NA,3.646
2006-02-05,8.33788118811881,"linear_interpolation",NA,NA,3.642
2006-02-06,8.26551485148515,"linear_interpolation",NA,NA,3.696
2006-02-07,8.19314851485149,"linear_interpolation",NA,NA,3.754
2006-02-08,8.12078217821782,"linear_interpolation",NA,NA,3.775
2006-02-09,8.04841584158416,"linear_interpolation",NA,NA,3.746
2006-02-10,7.9760495049505,"linear_interpolation",NA,NA,3.7
2006-02-11,7.90368316831683,"linear_interpolation",NA,NA,3.667
2006-02-12,7.83131683168317,"linear_interpolation",NA,NA,3.654
2006-02-13,7.75895049504951,"linear_interpolation",NA,NA,3.613
2006-02-14,7.68658415841584,"linear_interpolation",NA,NA,3.579
2006-02-15,7.61421782178218,"linear_interpolation",NA,NA,3.6
2006-02-16,7.54185148514851,"linear_interpolation",NA,NA,3.63608
2006-02-17,7.46948514851485,"linear_interpolation",NA,NA,3.67216
2006-02-18,7.39711881188119,"linear_interpolation",NA,NA,3.70824
2006-02-19,7.32475247524753,"linear_interpolation",NA,NA,3.74432
2006-02-20,7.25238613861386,"linear_interpolation",NA,NA,3.7804
2006-02-21,7.1800198019802,"linear_interpolation",NA,NA,3.81648
2006-02-22,7.10765346534654,"linear_interpolation",NA,NA,3.85256
2006-02-23,7.03528712871287,"linear_interpolation",NA,NA,3.88864
2006-02-24,6.96292079207921,"linear_interpolation",NA,NA,3.92472
2006-02-25,6.89055445544555,"linear_interpolation",NA,NA,3.9608
2006-02-26,6.81818811881188,"linear_interpolation",NA,NA,3.99688
2006-02-27,6.74582178217822,"linear_interpolation",NA,NA,4.03296
2006-02-28,6.67345544554456,"linear_interpolation",NA,NA,4.06904
2006-03-01,6.60108910891089,"linear_interpolation",NA,NA,4.10512
2006-03-02,6.52872277227723,"linear_interpolation",NA,NA,4.1412
2006-03-03,6.45635643564357,"linear_interpolation",NA,NA,4.17728
2006-03-04,6.3839900990099,"linear_interpolation",NA,NA,4.21336
2006-03-05,6.31162376237624,"linear_interpolation",NA,NA,4.24944
2006-03-06,6.23925742574258,"linear_interpolation",NA,NA,4.28552
2006-03-07,6.16689108910891,"linear_interpolation",NA,NA,4.3216
2006-03-08,6.09452475247525,"linear_interpolation",NA,NA,4.35768
2006-03-09,6.02215841584158,"linear_interpolation",NA,NA,4.39376
2006-03-10,5.94979207920792,"linear_interpolation",NA,NA,4.42984
2006-03-11,5.87742574257426,"linear_interpolation",NA,NA,4.46592
2006-03-12,5.80505940594059,"linear_interpolation",NA,NA,4.502
2006-03-13,5.73269306930693,"linear_interpolation",NA,NA,4.53808
2006-03-14,5.66032673267327,"linear_interpolation",NA,NA,4.57416
2006-03-15,5.5879603960396,"linear_interpolation",NA,NA,4.61024
2006-03-16,5.51559405940594,"linear_interpolation",NA,NA,4.64632
2006-03-17,5.44322772277228,"linear_interpolation",NA,NA,4.6824
2006-03-18,5.37086138613861,"linear_interpolation",NA,NA,4.71848
2006-03-19,5.29849504950495,"linear_interpolation",NA,NA,4.75456
2006-03-20,5.22612871287129,"linear_interpolation",NA,NA,4.79064
2006-03-21,5.15376237623762,"linear_interpolation",NA,NA,4.82672
2006-03-22,5.08139603960396,"linear_interpolation",NA,NA,4.8628
2006-03-23,5.0090297029703,"linear_interpolation",NA,NA,4.89888
